s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
26.488009,274.515600,676.127900,0.000000,-2.399791,0.000000,-0.157100,0.002206,0.000000,0.000000,-7.784161,7.781326,0.000000,-0.000345,0.002178
26.741111,274.329000,675.956900,0.000000,-2.399233,0.000000,-0.157100,0.002206,0.000000,0.000000,-7.784566,7.781528,0.000000,-0.000345,0.002179
26.994206,274.142500,675.785800,0.000000,-2.398675,0.000000,-0.157100,0.002113,0.000000,0.000000,-7.784971,7.781933,0.000000,-0.000331,0.002087
27.247296,273.956100,675.614600,0.000000,-2.398140,0.000000,-0.157100,0.001150,0.000000,0.000000,-7.785376,7.782237,0.000000,-0.000180,0.001136
27.500238,273.769900,675.443400,0.000000,-2.397849,0.000000,-0.157100,0.004415,0.000000,0.000000,-7.785882,7.782642,0.000000,-0.000691,0.004360
27.753249,273.583700,675.272100,0.000000,-2.396732,0.000000,-0.157100,0.001059,0.000000,0.000000,-7.786287,7.783047,0.000000,-0.000166,0.001046
28.006247,273.397700,675.100600,0.000000,-2.396464,0.000000,-0.157100,0.003270,0.000000,0.000000,-7.786894,7.783553,0.000000,-0.000512,0.003230
28.259172,273.211800,674.929100,0.000000,-2.395637,0.000000,-0.157100,0.001148,0.000000,0.000000,-7.787299,7.783958,0.000000,-0.000180,0.001134
28.512018,273.026100,674.757500,0.000000,-2.395346,0.000000,-0.157100,0.004334,0.000000,0.000000,-7.787806,7.784566,0.000000,-0.000678,0.004281
28.764932,272.840400,674.585800,0.000000,-2.394250,0.000000,-0.157100,0.002295,0.000000,0.000000,-7.788312,7.785072,0.000000,-0.000359,0.002267
29.017693,272.655000,674.414000,0.000000,-2.393670,0.000000,-0.157100,0.002128,0.000000,0.000000,-7.788818,7.785578,0.000000,-0.000333,0.002102
29.270591,272.469600,674.242000,0.000000,-2.393132,0.000000,-0.157100,0.003279,0.000000,0.000000,-7.789223,7.786084,0.000000,-0.000513,0.003238
29.523342,272.284400,674.070000,0.000000,-2.392303,0.000000,-0.157100,0.003360,0.000000,0.000000,-7.789831,7.786591,0.000000,-0.000526,0.003318
29.776014,272.099400,673.897900,0.000000,-2.391454,0.000000,-0.157100,0.003281,0.000000,0.000000,-7.790134,7.786996,0.000000,-0.000513,0.003241
30.028750,271.914500,673.725600,0.000000,-2.390625,0.000000,-0.157100,0.002214,0.000000,0.000000,-7.790641,7.787502,0.000000,-0.000346,0.002187
30.281408,271.729800,673.553200,0.000000,-2.390066,0.000000,-0.157100,0.003285,0.000000,0.000000,-7.791046,7.787907,0.000000,-0.000514,0.003244
30.534060,271.545200,673.380700,0.000000,-2.389236,0.000000,-0.157100,0.003359,0.000000,0.000000,-7.791552,7.788211,0.000000,-0.000526,0.003318
30.786635,271.360800,673.208100,0.000000,-2.388387,0.000000,-0.157100,0.003287,0.000000,0.000000,-7.791754,7.788616,0.000000,-0.000514,0.003247
31.039274,271.176500,673.035300,0.000000,-2.387557,0.000000,-0.157100,0.003290,0.000000,0.000000,-7.792260,7.788919,0.000000,-0.000515,0.003250
31.291835,270.992400,672.862400,0.000000,-2.386726,0.000000,-0.157100,0.002217,0.000000,0.000000,-7.792463,7.789223,0.000000,-0.000347,0.002190
31.544319,270.808500,672.689400,0.000000,-2.386166,0.000000,-0.157100,0.004435,0.000000,0.000000,-7.792868,7.789426,0.000000,-0.000694,0.004381
31.796799,270.624700,672.516300,0.000000,-2.385046,0.000000,-0.157100,0.003296,0.000000,0.000000,-7.793070,7.789628,0.000000,-0.000516,0.003255
32.049271,270.441100,672.343000,0.000000,-2.384214,0.000000,-0.157100,0.002280,0.000000,0.000000,-7.793374,7.789831,0.000000,-0.000357,0.002252
32.301665,270.257700,672.169600,0.000000,-2.383639,0.000000,-0.157100,0.004375,0.000000,0.000000,-7.793577,7.790033,0.000000,-0.000685,0.004321
32.554198,270.074300,671.996000,0.000000,-2.382534,0.000000,-0.157100,0.003358,0.000000,0.000000,-7.793880,7.790134,0.000000,-0.000525,0.003316
32.806581,269.891200,671.822300,0.000000,-2.381686,0.000000,-0.157100,0.002218,0.000000,0.000000,-7.793982,7.790337,0.000000,-0.000347,0.002191
33.059029,269.708200,671.648400,0.000000,-2.381126,0.000000,-0.157100,0.003354,0.000000,0.000000,-7.794184,7.790438,0.000000,-0.000525,0.003313
33.311474,269.525300,671.474400,0.000000,-2.380279,0.000000,-0.157100,0.002217,0.000000,0.000000,-7.794285,7.790641,0.000000,-0.000347,0.002190
33.563985,269.342500,671.300200,0.000000,-2.379720,0.000000,-0.157100,0.003351,0.000000,0.000000,-7.794387,7.790742,0.000000,-0.000524,0.003310
33.816492,269.159800,671.125900,0.000000,-2.378873,0.000000,-0.157100,0.002216,0.000000,0.000000,-7.794488,7.790843,0.000000,-0.000347,0.002189
34.069064,268.977200,670.951400,0.000000,-2.378314,0.000000,-0.157100,0.003348,0.000000,0.000000,-7.794589,7.790944,0.000000,-0.000524,0.003307
34.321634,268.794700,670.776800,0.000000,-2.377468,0.000000,-0.157100,0.004431,0.000000,0.000000,-7.794589,7.791046,0.000000,-0.000693,0.004376
34.574270,268.612300,670.602000,0.000000,-2.376349,0.000000,-0.157100,0.000045,0.000000,0.000000,-7.794690,7.791147,0.000000,-0.000007,0.000044
