t,v,delta_cmd,kappa,yaw_rate,ax,lat_error,s_position
1775755442.4127,1.6500,-0.216212,-0.644309,-0.469547,0.464438,-0.001832,43.4590
1775755442.4377,1.6105,-0.301855,-0.644309,-0.545653,1.074145,-0.002029,43.4978
1775755442.4608,1.6105,-0.287697,-0.644309,-0.682554,2.062432,-0.002029,43.4978
1775755442.4909,1.5703,-0.285103,-0.728677,-0.801041,4.525788,-0.006660,43.5678
1775755442.5099,1.5703,-0.283341,-0.728677,-1.055357,4.809837,-0.006660,43.5678
1775755442.5337,1.5545,-0.281462,-0.728677,-1.191999,1.689589,-0.005766,43.5907
1775755442.5568,1.4661,-0.385251,-0.840291,-1.249295,2.937103,-0.010330,43.6933
1775755442.5808,1.4605,-0.410516,-0.840291,-1.180126,2.480858,-0.010821,43.7251
1775755442.6047,1.4578,-0.401333,-0.840291,-1.284597,1.556912,-0.010821,43.7251
1775755442.6298,1.4283,-0.371971,-0.964147,-1.356691,3.891524,-0.016196,43.8112
1775755442.6537,1.4283,-0.477857,-0.964147,-1.589270,3.037949,-0.016196,43.8112
1775755442.6779,1.3951,-0.460922,-1.110279,-1.786246,3.304614,-0.023258,43.8632
1775755442.7010,1.3988,-0.505594,-1.110279,-1.731645,2.044797,-0.022357,43.8978
1775755442.7307,1.3886,-0.488996,-1.110279,-1.717309,3.367934,-0.024227,43.9445
1775755442.7547,1.3797,-0.403998,-1.271766,-1.971385,1.896215,-0.031133,43.9756
1775755442.7755,1.3797,-0.393084,-1.271766,-1.861493,2.990393,-0.031133,43.9756
1775755442.7969,1.3746,-0.392450,-1.271766,-2.082547,3.940042,-0.031678,44.0054
1775755442.8207,1.3817,-0.530000,-1.271766,-1.947354,3.664773,-0.030012,44.0369
1775755442.8448,1.3672,-0.530000,-1.435501,-1.707556,0.895704,-0.039688,44.1170
1775755442.8698,1.3845,-0.530000,-1.435501,-1.875256,2.082075,-0.040917,44.1332
1775755442.8941,1.3845,-0.530000,-1.435501,-1.833418,4.470733,-0.040917,44.1332
1775755442.9172,1.3918,-0.530000,-1.579258,-1.973984,4.410392,-0.044450,44.2153
1775755442.9412,1.3706,-0.508265,-1.579258,-2.081589,2.777648,-0.045810,44.2454
1775755442.9712,1.3746,-0.506475,-1.677820,-2.168602,4.039093,-0.052821,44.2973
1775755442.9952,1.3851,-0.530000,-1.677820,-2.289441,3.820730,-0.052589,44.3247
1775755443.0141,1.3851,-0.530000,-1.677820,-2.139259,3.187703,-0.052589,44.3247
1775755443.0372,1.4145,-0.530000,-1.706116,-2.130898,4.532994,-0.049640,44.4141
1775755443.0612,1.4145,-0.530000,-1.706116,-2.326652,2.465014,-0.049640,44.4141
1775755443.0852,1.4162,-0.481534,-1.706116,-2.270286,5.862138,-0.049273,44.4308
1775755443.1095,1.4789,-0.482238,-1.637887,-2.235751,3.765191,-0.049544,44.5206
1775755443.1341,1.4837,-0.469056,-1.637887,-2.441203,2.912424,-0.049155,44.5353
1775755443.1572,1.5262,-0.467235,-1.507118,-2.365842,5.223910,-0.053185,44.5905
1775755443.1812,1.5404,-0.390302,-1.507118,-2.602570,3.309374,-0.050852,44.6208
1775755443.2051,1.5404,-0.393726,-1.507118,-2.316021,2.728147,-0.050852,44.6208
1775755443.2352,1.6418,-0.368418,-1.341609,-2.543176,2.946860,-0.042656,44.7187
1775755443.2541,1.6728,-0.350114,-1.341609,-2.371679,5.613731,-0.041775,44.7384
1775755443.2783,1.7587,-0.327875,-1.168178,-2.486902,4.460522,-0.041752,44.8141
1775755443.3013,1.8201,-0.263201,-1.004986,-2.323621,0.149131,-0.037082,44.8608
1775755443.3252,1.8201,-0.247828,-1.004986,-2.111180,2.371493,-0.037082,44.8608
1775755443.3491,1.9276,-0.251448,-1.004986,-1.912921,5.005117,-0.031517,44.9383
1775755443.3750,1.9476,-0.214302,-0.858787,-1.934996,3.216369,-0.035266,44.9604
1775755443.3971,1.9476,-0.223716,-0.858787,-1.481005,-1.057683,-0.035266,44.9604
1775755443.4212,2.1474,-0.159989,-0.739635,-1.539615,5.611578,-0.030190,45.0850
1775755443.4452,2.2160,-0.151614,-0.739635,-1.564577,0.957062,-0.028448,45.1110
1775755443.4751,2.3239,-0.158044,-0.635799,-1.100686,3.336086,-0.026007,45.2115
1775755443.4944,2.3239,-0.145595,-0.635799,-1.313445,10.642024,-0.026007,45.2115
1775755443.5181,2.5368,-0.138965,-0.550481,-1.288720,-1.248809,-0.017023,45.3182
1775755443.5412,2.5600,-0.133877,-0.478634,-0.943763,0.710597,-0.015382,45.3744
1775755443.5652,2.5600,-0.137885,-0.478634,-1.011907,3.132954,-0.015382,45.3744
1775755443.5894,2.7606,-0.129847,-0.417387,-0.744238,2.175323,-0.007325,45.4911
1775755443.6144,2.8210,-0.133321,-0.417387,-0.813348,7.284694,-0.005491,45.5230
1775755443.6381,2.8210,-0.141598,-0.417387,-0.767127,6.611979,-0.005491,45.5230
1775755443.6612,3.0386,-0.139009,-0.364973,-0.796249,6.639256,0.005585,45.6800
1775755443.6852,3.1500,-0.138785,-0.320451,-0.606817,7.687724,0.012481,45.7477
1775755443.7154,3.2793,-0.131825,-0.280904,-0.679247,8.869582,0.020487,45.8824
1775755443.7391,3.3743,-0.129073,-0.280904,-0.756441,10.734367,0.026833,45.9489
1775755443.7582,3.3743,-0.122554,-0.247611,-0.784671,2.502491,0.026833,45.9489
1775755443.7813,3.5501,-0.111272,-0.191731,-0.724154,10.764877,0.039285,46.1292
1775755443.8052,3.5501,-0.107046,-0.191731,-1.037635,8.121129,0.039285,46.1292
1775755443.8292,3.7367,-0.108989,-0.148004,-0.683721,2.962296,0.051366,46.2867
1775755443.8542,3.8552,-0.084832,-0.129322,-0.985546,-0.214221,0.058322,46.3761
1775755443.8782,3.8552,-0.081689,-0.129322,-0.600143,-6.621012,0.058322,46.3761
1775755443.9016,4.0630,-0.068279,-0.113585,-0.724694,14.678051,0.077400,46.5485
1775755443.9252,4.0958,-0.063421,-0.098787,-0.787977,-3.932225,0.079407,46.5886
1775755443.9552,4.2870,-0.065740,-0.074139,-0.469075,5.151432,0.090043,46.7705
1775755443.9792,4.3225,-0.044479,-0.074139,-0.583462,16.761110,0.093098,46.8139
1775755443.9981,4.3225,-0.046544,-0.074139,-0.402926,-5.950172,0.093098,46.8139
1775755444.0212,4.5758,-0.024334,-0.054477,-0.155514,-1.319323,0.096849,47.0543
1775755444.0452,4.6619,-0.026006,-0.046160,-0.290856,10.361359,0.098678,47.1091
1775755444.0692,4.8233,-0.027848,-0.031543,-0.243874,8.340502,0.101983,47.2606
1775755444.0943,4.8701,-0.017422,-0.031543,-0.235058,-3.493828,0.103177,47.3090
1775755444.1181,4.9047,-0.023763,-0.025143,0.065813,-9.440734,0.121239,47.3612
1775755444.1412,5.1877,-0.020474,-0.014367,0.199346,7.525866,0.128312,47.6345
1775755444.1652,5.3163,-0.016822,-0.009814,0.009919,11.997946,0.130443,47.7399
1775755444.1891,5.3163,-0.018291,-0.009814,0.032283,14.320340,0.130443,47.7399
1775755444.2192,5.4988,-0.020475,0.001516,0.049728,-3.096443,0.131767,48.0473
1775755444.2381,5.4988,-0.021085,0.001516,0.268253,-14.901904,0.131767,48.0473
1775755444.2612,5.7067,-0.020744,0.007197,-0.038771,-13.096460,0.133069,48.2255
1775755444.2849,5.7823,-0.019918,0.009624,0.212700,-7.476766,0.133816,48.3509
1775755444.3088,5.7823,-0.022768,0.009624,0.076711,-1.090159,0.133816,48.3509
1775755444.3328,6.1074,-0.015364,0.017360,0.150942,-4.041013,0.119612,48.7386
1775755444.3578,6.1074,-0.016029,0.017360,0.211685,7.348931,0.119612,48.7386
1775755444.3817,6.2957,-0.019448,0.022246,0.720882,39.041836,0.140592,49.0295
1775755444.4058,6.0382,-0.021823,0.023192,-0.265549,29.464996,0.141263,49.1081
1775755444.4288,6.1378,-0.024402,0.023669,-0.163199,13.221900,0.142307,49.3269
1775755444.4588,6.1856,-0.017699,0.024142,0.233685,2.426082,0.142213,49.4808
1775755444.4829,6.3196,-0.020029,0.024142,0.328776,16.687882,0.142213,49.4808
1775755444.5017,6.3196,-0.020162,0.024586,0.578967,12.458726,0.141894,49.6161
1775755444.5248,6.3167,-0.026847,0.025697,-0.014154,6.559267,0.157422,49.9344
1775755444.5488,6.3109,-0.023067,0.026099,0.606074,-2.034678,0.157408,50.0104
1775755444.5739,6.2448,-0.025917,0.026092,0.041098,9.616514,0.157174,50.2360
1775755444.5984,6.2448,-0.026685,0.026092,0.309787,6.273868,0.157174,50.2360
1775755444.6217,6.1216,-0.025176,0.025892,-0.057078,1.512123,0.147762,50.2797
1775755444.6458,5.9904,-0.025312,0.025127,0.065205,-8.472019,0.144041,50.6921
1775755444.6697,5.9399,-0.024063,0.024749,-0.136622,-4.905366,0.143344,50.7519
1775755444.6991,5.9399,-0.025848,0.024749,0.103506,3.205963,0.143344,50.7519
1775755444.7233,5.6806,-0.029041,0.023523,0.073579,3.524285,0.152032,51.1192
1775755444.7418,5.6806,-0.031263,0.023523,0.083729,1.294720,0.152032,51.1192
1775755444.7648,5.5297,-0.031137,0.022297,0.040470,-4.423933,0.151889,51.3558
1775755444.7888,5.5297,-0.030570,0.021679,-0.147339,0.624221,0.151889,51.3558
1775755444.8129,5.4676,-0.030616,0.020627,0.028696,0.596106,0.148685,51.6080
1775755444.8368,5.3955,-0.022076,0.019912,-0.084124,4.505115,0.147368,51.7383
1775755444.8618,5.3955,-0.022377,0.019912,0.039489,9.199330,0.147368,51.7383
1775755444.8861,5.5143,-0.022377,0.017919,0.012428,2.102059,0.152164,52.0451
1775755444.9094,5.5143,-0.022520,0.017919,0.023322,-3.117771,0.152164,52.0451
1775755444.9391,5.5821,-0.022666,0.016903,0.104784,-4.865694,0.151614,52.3044
1775755444.9630,5.6043,-0.022484,0.016502,0.076699,-0.645753,0.151431,52.3627
1775755444.9820,5.5988,-0.022586,0.015850,0.051944,-0.330785,0.150551,52.5405
1775755445.0051,5.5988,-0.024064,0.015850,0.079420,1.173023,0.150551,52.5405
1775755445.0576,5.6326,-0.015291,0.011537,0.037217,-0.470782,0.125361,52.8668
1775755445.0577,5.6326,-0.015291,0.011537,-0.242014,9.294279,0.125361,52.8668
1775755445.0772,5.5894,-0.015291,0.009600,0.066936,-6.552583,0.119802,53.0653
1775755445.1036,5.5309,-0.012932,0.009600,0.332187,-2.203106,0.115635,53.1349
1775755445.1257,5.5309,-0.013834,0.009600,-0.249444,0.616195,0.115635,53.1349
1775755445.1497,5.6008,-0.013897,0.006422,0.084761,-9.793235,0.105503,53.5041
1775755445.1731,5.4929,-0.001458,0.005538,0.282017,3.280346,0.103239,53.6241
1775755445.2028,5.4929,-0.015027,0.005538,-0.108313,-6.695799,0.103239,53.6241
1775755445.2217,5.4989,-0.023224,0.003053,0.031206,-1.915954,0.094983,53.8740
1775755445.2447,5.4989,-0.022783,0.003053,0.172575,-15.008898,0.093987,53.9396
1775755445.2696,5.5820,-0.022701,0.002617,-0.093171,7.325007,0.091673,54.1265
1775755445.2927,5.6084,-0.025374,0.002703,0.203227,0.711481,0.090493,54.1817
1775755445.3177,5.6492,-0.024477,0.002703,-0.084688,0.536212,0.085114,54.2513
1775755445.3417,5.6492,-0.024392,0.002703,0.091987,-0.181088,0.085114,54.2513
1775755445.3656,5.7722,-0.027349,-0.000423,-0.033280,-0.589952,0.084063,54.6734
1775755445.3897,5.7896,-0.028450,-0.000423,0.168784,-1.689173,0.083940,54.7413
1775755445.4137,5.8774,-0.028229,-0.007255,0.310661,-3.543983,0.079434,55.0158
1775755445.4426,5.9580,-0.033771,-0.007092,-0.157958,1.022476,0.078537,55.1502
1775755445.4617,5.9580,-0.033200,-0.007092,0.038959,-4.528325,0.078537,55.1502
1775755445.4867,6.2074,-0.034433,-0.008527,-0.041284,-0.392303,0.077844,55.3480
1775755445.5088,6.2744,-0.034894,-0.008862,-0.032472,-2.843235,0.086984,55.4916
1775755445.5327,6.2744,-0.040453,-0.008862,0.025940,-2.500513,0.086984,55.4916
1775755445.5577,6.6570,-0.046004,-0.015526,0.160520,-3.608726,0.091639,55.9114
1775755445.5817,6.6570,-0.045432,-0.015526,-0.036376,2.686706,0.091639,55.9114
1775755445.6057,6.9549,-0.044890,-0.016857,0.011604,-2.284536,0.092174,56.2901
1775755445.6297,6.9794,-0.045785,-0.016854,0.059742,-5.903235,0.093616,56.3722
1775755445.6536,6.9794,-0.046733,-0.016854,-0.201666,-4.761721,0.093616,56.3722
1775755445.6827,7.0663,-0.047704,-0.017559,0.108589,-2.929158,0.099866,56.6647
1775755445.7067,7.0981,-0.047628,-0.017232,-0.425672,-9.297864,0.098695,56.7547
1775755445.7256,7.0631,-0.047510,-0.016381,0.068300,-5.426655,0.110442,57.1359
1775755445.7497,7.0715,-0.045281,-0.015945,-0.280891,11.074662,0.113412,57.2205
1775755445.7749,7.0715,-0.045342,-0.015945,0.048681,1.554694,0.113412,57.2205
1775755445.7977,6.8697,-0.040754,-0.012525,0.035437,11.176287,0.119893,57.4536
1775755445.8216,6.7329,-0.043154,-0.011717,-0.218796,-16.956147,0.122582,57.5950
1775755445.8456,6.6350,-0.038566,-0.008530,-0.147328,-3.989438,0.134915,57.9582
1775755445.8697,6.6296,-0.038280,-0.008530,-0.092099,-2.446627,0.138889,58.0386
1775755445.8932,6.6296,-0.035748,-0.008530,0.069407,1.535303,0.138889,58.0386
1775755445.9233,6.3365,-0.036090,-0.009848,-0.180274,-10.819749,0.167467,58.3779
1775755445.9472,6.3365,-0.036288,-0.009848,-0.414191,-9.425339,0.167467,58.3779
1775755445.9662,6.1199,-0.031153,-0.009493,0.048838,-4.560983,0.171461,58.4419
1775755445.9892,6.0152,-0.031090,-0.008962,0.032517,1.753541,0.171461,58.4419
1775755446.0132,5.9390,-0.031418,-0.008962,0.069020,-5.782758,0.201520,58.8505
1775755446.0373,5.9390,-0.041977,-0.008962,0.134749,-1.342079,0.201520,58.8505
1775755446.0612,5.5519,-0.049730,-0.005119,0.161546,4.507817,0.206759,58.9213
1775755446.0862,5.4734,-0.055252,-0.003626,-0.094684,-4.753620,0.232070,59.2735
1775755446.1101,5.4734,-0.054843,-0.003626,0.270549,-2.442423,0.232070,59.2735
1775755446.1333,5.1115,-0.054781,0.002576,0.262908,6.507349,0.236686,59.5049
1775755446.1572,5.1115,-0.060752,0.002576,-0.318856,-1.231012,0.244172,59.6185
1775755446.1872,4.8502,-0.081762,0.008248,0.339801,-0.120914,0.251543,59.7298
1775755446.2062,4.7877,-0.091747,0.011573,-0.227664,-11.979825,0.251543,59.7298
1775755446.2293,4.7877,-0.081240,0.011573,0.399582,-11.224322,0.247751,59.9005
1775755446.2532,4.6755,-0.113789,0.025438,-0.061758,-5.334796,0.253223,60.0036
1775755446.2775,4.3668,-0.122962,0.025438,0.083060,-9.740890,0.262321,60.1937
1775755446.3012,4.2201,-0.137864,0.030955,-0.252110,-3.454086,0.266557,60.2886
1775755446.3263,4.2201,-0.143079,0.037543,-0.063877,-7.362661,0.266557,60.2886
1775755446.3502,3.8564,-0.157649,0.044492,-0.423647,-3.944993,0.238146,60.4922
1775755446.3738,3.7286,-0.154572,0.052837,-0.171417,-0.567485,0.239023,60.5767
1775755446.3972,3.7286,-0.173371,0.061645,-0.483896,3.627182,0.239023,60.5767
1775755446.4272,3.4997,-0.213505,0.061645,-0.552031,6.285882,0.230154,60.6894
1775755446.4512,3.3206,-0.501072,0.083715,-0.681488,1.380582,0.228975,60.7657
1775755446.4702,3.3206,-0.421616,0.083715,-0.698173,2.952614,0.228975,60.7657
1775755446.4933,2.9439,-0.444761,0.097532,-0.736509,2.605585,0.219703,60.9760
1775755446.5175,2.9439,-0.156283,0.097532,-1.054715,4.170266,0.219703,60.9760
1775755446.5412,2.7167,-0.201599,0.112151,-1.677703,3.216454,0.182361,61.0878
1775755446.5662,2.7167,0.036893,0.130116,-1.589141,3.100484,0.182361,61.0878
1775755446.5903,2.4818,0.015196,0.130116,-1.752721,7.756678,0.162441,61.2064
1775755446.6142,2.3977,0.016022,0.149206,-1.450038,-1.115391,0.144056,61.2580
1775755446.6372,2.3977,0.424646,0.149206,-1.380818,1.225237,0.144056,61.2580
1775755446.6672,2.1023,0.404626,0.172785,-0.576492,-5.596373,0.099740,61.3990
1775755446.6912,2.0276,0.514763,0.198068,-0.398171,3.187535,0.099740,61.3990
1775755446.7102,2.0276,0.530000,0.198068,0.122344,-5.416967,0.078515,61.4739
1775755446.7333,1.8328,0.530000,0.229462,0.909653,-5.488096,0.060474,61.5131
1775755446.7572,1.7935,0.530000,0.229462,1.345445,-6.279418,0.060474,61.5131
1775755446.7817,1.7935,0.530000,0.229462,1.671789,-3.300498,0.025246,61.5919
1775755446.8056,1.7134,0.530000,0.229462,1.687817,-5.416540,0.009057,61.6272
1775755446.8302,1.5906,0.530000,0.263781,2.044310,-5.352975,0.009057,61.6272
1775755446.8542,1.5906,0.530000,0.263781,2.145818,-11.255513,-0.012332,61.7223
1775755446.8786,1.5237,0.530000,0.306444,2.297277,-6.525634,-0.022495,61.7557
1775755446.9014,1.4963,0.530000,0.306444,2.279518,-4.575073,-0.022495,61.7557
1775755446.9312,1.4077,0.530000,0.354800,2.355697,-4.261418,-0.041807,61.8343
1775755446.9501,1.4104,0.454917,0.354800,2.275752,-2.887045,-0.041807,61.8343
1775755446.9732,1.4104,0.460943,0.354800,2.293823,-2.637624,-0.047625,61.8958
1775755446.9978,1.4005,0.459299,0.354800,2.267153,-2.154907,-0.049476,61.9472
1775755447.0213,1.3479,0.324907,0.414084,2.276555,-1.405656,-0.051977,61.9685
1775755447.0453,1.3781,0.374726,0.414084,2.290631,-5.124931,-0.050806,62.0017
1775755447.0702,1.3643,0.222837,0.484774,2.274932,-2.648705,-0.050806,62.0017
1775755447.0934,1.3643,0.172097,0.484774,1.963983,0.136949,-0.042465,62.0609
1775755447.1173,1.3482,0.120150,0.484774,1.802128,-1.180976,-0.046806,62.0887
1775755447.1412,1.3479,0.103752,0.484774,1.680313,-0.773074,-0.046806,62.0887
1775755447.1714,1.3616,0.112055,0.571718,1.268687,1.852818,-0.029298,62.1621
1775755447.2126,1.3421,0.001410,0.571718,1.013279,-1.440508,-0.029496,62.1853
1775755447.2142,1.3421,0.001410,0.571718,0.805296,1.635840,-0.029496,62.1853
1775755447.2373,1.3388,-0.009620,0.679253,0.725838,0.622299,-0.023132,62.2144
1775755447.2612,1.3388,-0.001381,0.679253,0.526274,2.690870,-0.007904,62.2690
1775755447.2850,1.3254,-0.001381,0.679253,0.292340,1.848186,-0.000423,62.3137
1775755447.3099,1.3159,0.060545,0.679253,0.076622,0.202912,-0.000423,62.3137
1775755447.3339,1.3086,0.056835,0.679253,0.137005,-0.651821,0.008683,62.3409
1775755447.3579,1.2993,0.236743,0.820596,0.105626,-0.356327,0.016911,62.3731
1775755447.3819,1.2993,0.216673,0.820596,0.138214,-0.867551,0.021207,62.4195
1775755447.4109,1.2852,0.210689,0.993944,0.306066,-1.525886,0.037655,62.4788
1775755447.4349,1.3067,0.393281,0.993944,0.347560,-0.647531,0.037795,62.4943
1775755447.4539,1.2842,0.369109,0.993944,0.543089,-4.020169,0.037795,62.4943
1775755447.4797,1.2888,0.357317,1.214497,0.924203,-2.729549,0.044500,62.5697
1775755447.5009,1.2888,0.391821,1.214497,1.132408,-5.457872,0.044500,62.5697
1775755447.5250,1.2801,0.487365,1.214497,1.412254,-4.486333,0.047813,62.6446
1775755447.5499,1.2698,0.463230,1.463586,1.440578,-4.826547,0.047813,62.6446
1775755447.5740,1.2428,0.460177,1.463586,1.586723,-3.418651,0.051141,62.7115
1775755447.5979,1.2428,0.530000,1.463586,1.762838,-3.634473,0.051141,62.7115
1775755447.6219,1.2570,0.530000,1.463586,1.829211,-3.636589,0.057325,62.7455
1775755447.6509,1.2563,0.530000,1.707275,1.813870,-1.730133,0.062166,62.8006
1775755447.6753,1.2285,0.530000,1.707275,1.914972,-3.040194,0.060369,62.8310
1775755447.6938,1.2317,0.530000,1.707275,2.106587,-3.203423,0.060369,62.8310
1775755447.7169,1.2317,0.529537,1.909291,2.105829,-3.276108,0.067815,62.8861
1775755447.7410,1.2309,0.530000,1.909291,2.154563,-2.551658,0.063800,62.9157
1775755447.7649,1.2309,0.530000,1.909291,2.113630,-4.226296,0.060700,62.9580
1775755447.7897,1.2044,0.530000,2.028783,2.130188,-4.469459,0.062824,63.0259
1775755447.8138,1.2044,0.530000,2.028783,2.152728,-3.191488,0.061551,63.0382
1775755447.8378,1.2186,0.530000,2.010854,2.072319,-3.531936,0.063901,63.0925
1775755447.8617,1.2163,0.530000,2.010854,2.090667,-2.697911,0.058615,63.1171
1775755447.8865,1.2309,0.530000,2.010854,2.152415,-2.975396,0.052625,63.1591
1775755447.9147,1.2217,0.530000,1.889141,2.308505,-1.026023,0.053588,63.1981
1775755447.9337,1.2217,0.530000,1.889141,2.191489,-3.407774,0.053588,63.1981
1775755447.9577,1.2577,0.530000,1.889141,2.180647,-3.540627,0.042847,63.2502
1775755447.9822,1.2446,0.530000,1.695613,2.256591,-3.571970,0.044390,63.2840
1775755448.0057,1.2446,0.530000,1.695613,2.222907,-4.832555,0.044390,63.2840
1775755448.0297,1.3246,0.498524,1.695613,2.300685,-2.631859,0.034539,63.3526
1775755448.0538,1.3246,0.530000,1.695613,2.245097,-2.122493,0.038809,63.3706
1775755448.0775,1.3320,0.486720,1.466010,2.463810,-3.957065,0.028551,63.4156
1775755448.1018,1.3721,0.397867,1.466010,2.432256,0.542594,0.018628,63.4490
1775755448.1257,1.3721,0.445001,1.466010,2.436822,-4.946473,0.018628,63.4490
1775755448.1547,1.4917,0.359499,1.237541,2.663043,-5.709382,0.009604,63.5324
1775755448.1767,1.4917,0.341970,1.237541,2.647434,-1.918497,0.009604,63.5324
1775755448.1988,1.5696,0.272968,1.033095,2.756500,-6.005411,-0.003422,63.6024
1775755448.2217,1.5767,0.256777,1.033095,2.565881,-3.206775,-0.005564,63.6215
1775755448.2457,1.5767,0.289896,1.033095,2.261207,-0.752623,-0.005564,63.6215
1775755448.2697,1.7589,0.220387,0.860715,2.316063,-1.935034,-0.008010,63.6953
1775755448.2937,1.8337,0.174130,0.860715,2.154454,-3.080036,-0.010258,63.7355
1775755448.3187,1.9697,0.119229,0.714323,1.940629,0.410442,-0.004654,63.8230
1775755448.3417,2.0213,0.133022,0.714323,1.987722,-2.174086,-0.004363,63.8472
1775755448.3657,2.1645,0.126181,0.714323,1.733259,-0.518415,-0.004363,63.8472
1775755448.3947,2.2707,0.062078,0.519926,1.536631,2.038417,-0.007652,63.9665
1775755448.4187,2.2707,0.084856,0.519926,1.237936,-2.167585,-0.007652,63.9665
1775755448.4377,2.3824,0.084856,0.454067,1.058496,-4.146313,-0.003814,64.0646
1775755448.4617,2.4980,0.059691,0.454067,1.159513,-0.084775,-0.003175,64.1185
1775755448.4857,2.4980,0.054294,0.454067,0.695877,-0.771755,-0.003175,64.1185
1775755448.5097,2.7232,0.060366,0.345815,0.947613,1.706051,0.005348,64.2646
1775755448.5338,2.7756,0.029140,0.345815,0.537387,0.146652,0.005887,64.2976
1775755448.5578,2.8858,0.025762,0.300925,0.595271,3.828055,0.009345,64.3888
1775755448.5817,2.9660,0.024623,0.300925,0.647339,-4.385599,0.010965,64.4531
1775755448.6058,2.9660,0.029734,0.300925,0.488998,0.398050,0.010965,64.4531
1775755448.6357,3.2236,0.028794,0.233850,0.452876,-5.755436,0.009923,64.6241
1775755448.6587,3.2236,0.034964,0.233850,0.273079,2.648251,0.009923,64.6241
