s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
9.482057,5.733149,9.038629,-0.208747,-1.812618,0.024386,0.000532,-0.167974,0.040330,-0.008200,-0.500000,0.500000,-0.004104,0.040240,-0.167945
9.587554,5.712924,8.935120,-0.211266,-1.830339,0.028641,-0.000333,0.190319,-0.780662,-0.000257,-0.500000,0.500000,-0.005707,-0.780725,0.189981
9.692022,5.683902,8.834810,-0.214282,-1.810457,-0.052913,-0.000360,-0.327109,0.726827,0.001623,-0.500000,0.500000,-0.015677,0.726944,-0.326389
9.797060,5.660438,8.732575,-0.208758,-1.844816,0.023431,-0.000189,-0.298260,-0.222645,0.001759,-0.500000,0.500000,0.008747,-0.222588,-0.298220
9.906171,5.629286,8.628037,-0.211329,-1.877359,-0.000862,0.000003,0.094188,-0.080593,-0.000244,-0.500000,0.500000,-0.000163,-0.080593,0.094188
10.009206,5.597618,8.529989,-0.211240,-1.867654,-0.009166,-0.000023,0.071251,0.209586,0.000266,-0.500000,0.500000,0.000919,0.209585,0.071253
10.118621,5.566136,8.425206,-0.210239,-1.859859,0.013766,0.000006,0.143952,-0.249043,-0.000360,-0.500000,0.500000,-0.002341,-0.249042,0.143940
10.227336,5.535247,8.320982,-0.211735,-1.844209,-0.013309,-0.000033,-0.906361,-0.122273,0.004535,-0.500000,0.500000,-0.007528,-0.122244,-0.906284
10.334463,5.506835,8.217701,-0.210312,-1.941304,-0.026408,0.000453,-0.634921,0.430963,-0.005408,-0.500000,0.500000,-0.022173,0.430675,-0.634895
10.448734,5.462078,8.112604,-0.207264,-2.013857,0.022839,-0.000165,-0.813562,-0.129241,0.000500,-0.500000,0.500000,0.019079,-0.129107,-0.813371
10.555124,5.415134,8.017162,-0.209704,-2.100412,0.009089,-0.000112,-1.068609,-0.401042,0.006236,-0.500000,0.500000,0.015948,-0.400922,-1.068610
10.664027,5.357919,7.924506,-0.210700,-2.216786,-0.034586,0.000568,-0.804493,0.293550,-0.005067,-0.500000,0.500000,-0.032885,0.293094,-0.804178
10.769460,5.291887,7.842394,-0.207029,-2.301607,-0.003636,0.000033,-1.083764,0.207248,-0.003014,-0.500000,0.500000,-0.006955,0.207212,-1.083763
10.873593,5.221006,7.766109,-0.206649,-2.414462,0.017946,-0.000281,-0.992324,-0.482314,0.006918,-0.500000,0.500000,0.024725,-0.482035,-0.992299
10.984116,5.136270,7.695178,-0.208642,-2.524137,-0.035361,0.000484,-1.161044,0.346342,-0.004822,-0.500000,0.500000,-0.045869,0.345780,-1.160486
11.092712,5.046138,7.634727,-0.204789,-2.650221,0.002250,-0.000040,-0.458921,-0.196779,0.000758,-0.500000,0.500000,0.001790,-0.196760,-0.458928
11.195064,4.954294,7.589551,-0.205020,-2.697193,-0.017891,0.000038,-1.293670,0.525547,-0.007781,-0.500000,0.500000,-0.030925,0.525498,-1.293482
11.297644,4.861507,7.545850,-0.203184,-2.829898,0.036020,-0.000760,-1.253711,-0.083154,0.003004,-0.500000,0.500000,0.048153,-0.082202,-1.252961
11.405191,4.757934,7.517144,-0.207063,-2.964731,0.027077,-0.000437,-0.577122,-0.608766,0.005835,-0.500000,0.500000,0.021460,-0.608513,-0.577176
11.508351,4.655893,7.502255,-0.209857,-3.024266,-0.035723,0.000165,-1.024765,0.544205,-0.004640,-0.500000,0.500000,-0.041240,0.544037,-1.024201
11.611060,4.553848,7.491179,-0.206188,-3.129520,0.020172,-0.000312,-1.140686,-0.013110,0.000116,-0.500000,0.500000,0.023125,-0.012755,-1.140458
11.719428,4.445522,7.493215,-0.208372,3.030052,0.018752,-0.000299,-0.477047,-0.667184,0.004308,-0.500000,0.500000,0.013253,-0.667041,-0.477163
11.822236,4.343790,7.507924,-0.210296,2.981008,-0.049840,0.000144,-1.076705,0.044872,0.006027,-0.500000,0.500000,-0.047614,0.044717,-1.075374
11.922324,4.245207,7.524477,-0.205311,2.873243,-0.045349,0.000747,-1.444351,0.503991,-0.008468,-0.500000,0.500000,-0.073945,0.502913,-1.443242
12.025794,4.146510,7.555191,-0.200636,2.723795,0.006799,-0.000129,-1.092647,-0.070559,0.001309,-0.500000,0.500000,0.008738,-0.070417,-1.092631
12.129180,4.053723,7.600782,-0.201335,2.610831,-0.000495,0.000006,-0.788430,-0.232246,0.002199,-0.500000,0.500000,0.001808,-0.232251,-0.788428
12.232519,3.965925,7.655285,-0.201284,2.529355,-0.024496,0.000233,-0.612341,0.652575,-0.004943,-0.500000,0.500000,-0.019941,0.652432,-0.612309
12.332521,3.885241,7.714315,-0.198843,2.468120,0.040763,-0.000261,-0.876714,-0.634885,0.006281,-0.500000,0.500000,0.042009,-0.634656,-0.876152
12.444222,3.798911,7.785052,-0.203384,2.370190,-0.030154,0.000441,-1.423867,-0.011851,0.001061,-0.500000,0.500000,-0.041868,-0.012478,-1.423215
12.546296,3.727952,7.858363,-0.200328,2.224851,-0.031364,0.000549,-0.633384,-0.033654,-0.003255,-0.500000,0.500000,-0.023117,-0.034001,-0.633054
12.656231,3.664362,7.947976,-0.196916,2.155220,-0.035064,0.000191,-0.646617,0.106616,0.000329,-0.500000,0.500000,-0.022339,0.106493,-0.646240
12.764104,3.605884,8.038544,-0.193146,2.085467,-0.023563,0.000227,-0.726860,0.603535,-0.005769,-0.500000,0.500000,-0.022894,0.603371,-0.726795
