,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
207,41.305660,6.337525,0.277413,-0.007063,-3.824952,-4.726810,-6.259695,-3.157303,16.732976
208,41.505205,6.209741,0.275012,-0.015149,-4.028652,-4.829553,-5.590114,-3.104883,16.732976
209,41.704749,6.072281,0.271264,-0.022504,-4.215077,-4.933098,-4.950729,-3.104738,16.732976
210,41.904293,5.926965,0.265253,-0.038726,-4.382432,-5.038051,-4.187689,-3.062470,16.732976
211,42.103837,5.771335,0.255714,-0.051608,-4.528706,-5.145021,-3.271676,-2.932085,16.732976
212,42.303382,5.599616,0.245868,-0.034016,-4.651107,-5.254718,-2.356954,-2.818131,16.732976
213,42.502926,5.410589,0.243575,0.017051,-4.745930,-5.368094,-1.492763,-2.788578,16.732976
214,42.702470,5.208328,0.254076,0.074579,-4.809127,-5.486151,-0.643640,-2.857486,16.732976
215,42.902014,4.999656,0.274626,0.104792,-4.836975,-5.609782,0.242938,-3.025686,16.732976
216,43.101559,4.792190,0.295821,0.088895,-4.826543,-5.739699,1.202980,-3.221481,16.732976
217,43.301103,4.588360,0.308545,0.033569,-4.775470,-5.876469,2.207616,-3.369570,16.732976
218,43.500647,4.386115,0.307556,-0.047984,-4.681042,-6.020598,3.211096,-3.430331,16.732976
219,43.700191,4.182917,0.289215,-0.149790,-4.539513,-6.171790,4.089623,-3.251101,16.732976
220,43.899736,3.972145,0.249755,-0.260297,-4.345483,-6.326037,4.717516,-2.791181,16.732976
221,44.099280,3.744125,0.186069,-0.353678,-4.090458,-6.476925,5.285686,-2.224359,16.732976
222,44.298824,3.500889,0.102143,-0.404188,-3.763046,-6.614709,6.142021,-1.661784,16.732976
223,44.498368,3.264054,0.012308,-0.411958,-3.354287,-6.725303,7.306732,-0.981020,16.732976
224,44.697913,3.055229,-0.071599,-0.400822,-2.863490,-6.791199,8.584033,-0.059281,16.732976
225,44.897457,2.885097,-0.146397,-0.381594,-2.297552,-6.795107,10.253253,1.191904,16.732976
226,45.097001,2.763739,-0.206697,-0.317432,-1.670347,-6.722197,12.875813,2.989424,16.732976
227,45.296545,2.694300,-0.242159,-0.169433,-1.000954,-6.566781,14.483095,4.988441,16.732976
228,45.496090,2.662886,-0.252488,0.000468,-0.303189,-6.326449,15.258635,0.210080,16.732976
229,45.695634,2.668090,-0.243512,0.114461,0.500703,-6.315381,13.368894,1.393601,16.732976
230,45.895178,2.718562,-0.220262,0.185206,1.264987,-6.235710,12.293782,1.691767,16.732976
231,46.094722,2.816012,-0.185260,0.239338,1.999068,-6.134692,10.762262,2.564272,16.732976
232,46.294267,2.960984,-0.139689,0.268465,2.667720,-5.975376,9.429535,3.290254,16.732976
233,46.493811,3.148793,-0.088599,0.260224,3.264758,-5.767051,8.494595,4.000455,16.732976
234,46.693355,3.366161,-0.039893,0.229111,3.788342,-5.520474,7.763652,4.702688,16.732976
235,46.892899,3.600369,0.003439,0.204254,4.241244,-5.246137,7.006835,5.316431,16.732976
236,47.092444,3.845136,0.044290,0.199788,4.627984,-4.952698,6.197216,5.817064,16.732976
237,47.291988,4.096833,0.086486,0.208544,4.953573,-4.647081,5.418494,6.280154,16.732976
