s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
22.193845,-0.775485,-5.036088,0.139008,-3.117533,-0.000061,0.000000,-0.021444,0.000187,0.000001,-0.890302,0.895836,-0.000000,0.000187,-0.021444
22.243831,-0.825457,-5.037266,0.139010,-3.118459,-0.000051,0.000000,-0.015614,0.000198,0.000001,-0.890683,0.896810,-0.000000,0.000198,-0.015614
22.293817,-0.875430,-5.038405,0.139013,-3.119095,-0.000041,0.000000,-0.009827,0.000201,0.000000,-0.890829,0.897540,-0.000000,0.000201,-0.009827
22.343803,-0.925404,-5.039520,0.139014,-3.119430,-0.000031,0.000000,-0.003581,0.000198,-0.000000,-0.890929,0.898262,-0.000000,0.000198,-0.003581
22.393789,-0.975378,-5.040626,0.139016,-3.119434,-0.000021,0.000000,0.003413,0.000190,-0.000000,-0.891028,0.899005,-0.000000,0.000190,0.003413
22.443775,-1.025352,-5.041741,0.139017,-3.119070,-0.000012,0.000000,0.011144,0.000176,-0.000000,-0.891120,0.899714,-0.000000,0.000176,0.011144
22.493761,-1.075325,-5.042884,0.139017,-3.118311,-0.000004,0.000000,0.019224,0.000159,-0.000001,-0.891281,0.900468,-0.000000,0.000159,0.019224
22.543747,-1.125297,-5.044075,0.139017,-3.117161,0.000004,-0.000000,0.026823,0.000138,-0.000001,-0.891210,0.900694,-0.000001,0.000138,0.026823
22.593734,-1.175267,-5.045332,0.139017,-3.115667,0.000010,-0.000000,0.032921,0.000115,-0.000001,-0.891075,0.900635,-0.000001,0.000115,0.032921
22.643720,-1.225235,-5.046671,0.139016,-3.113922,0.000015,-0.000000,0.036903,0.000091,-0.000001,-0.891046,0.900537,-0.000001,0.000091,0.036903
22.693706,-1.275201,-5.048101,0.139015,-3.112034,0.000019,-0.000000,0.038647,0.000066,-0.000001,-0.891096,0.900333,-0.000001,0.000066,0.038647
22.743692,-1.325164,-5.049626,0.139014,-3.110106,0.000022,-0.000000,0.038486,0.000042,-0.000000,-0.891239,0.900019,-0.000001,0.000042,0.038486
22.793678,-1.375124,-5.051247,0.139013,-3.108216,0.000023,-0.000000,0.037153,0.000019,0.000000,-0.891495,0.900647,-0.000001,0.000019,0.037153
22.843664,-1.425080,-5.052961,0.139012,-3.106402,0.000024,-0.000000,0.035419,-0.000002,0.000000,-0.891841,0.901195,-0.000000,-0.000002,0.035419
22.893650,-1.475034,-5.054763,0.139011,-3.104674,0.000023,-0.000000,0.033719,-0.000021,0.000000,-0.892272,0.901649,-0.000000,-0.000021,0.033719
22.943637,-1.524985,-5.056650,0.139009,-3.103028,0.000022,-0.000000,0.032131,-0.000038,0.000000,-0.892785,0.902015,-0.000000,-0.000038,0.032131
22.993623,-1.574932,-5.058616,0.139008,-3.101466,0.000019,-0.000000,0.030393,-0.000053,0.000000,-0.893379,0.902306,-0.000000,-0.000053,0.030393
23.043609,-1.624876,-5.060658,0.139008,-3.100008,0.000016,-0.000000,0.027947,-0.000064,0.000000,-0.894122,0.902705,-0.000000,-0.000064,0.027947
23.093595,-1.674818,-5.062770,0.139007,-3.098703,0.000013,-0.000000,0.024246,-0.000073,0.000000,-0.894928,0.903025,-0.000000,-0.000073,0.024246
23.143581,-1.724757,-5.064941,0.139006,-3.097621,0.000009,-0.000000,0.019047,-0.000080,0.000000,-0.895793,0.903291,-0.000000,-0.000080,0.019047
23.193567,-1.774694,-5.067159,0.139006,-3.096833,0.000005,-0.000000,0.012470,-0.000084,0.000000,-0.896690,0.903475,0.000000,-0.000084,0.012470
23.243553,-1.824629,-5.069409,0.139006,-3.096395,0.000001,-0.000000,0.005051,-0.000086,0.000000,-0.897645,0.903732,0.000000,-0.000086,0.005051
23.293539,-1.874564,-5.071670,0.139006,-3.096326,-0.000003,0.000000,-0.002278,-0.000085,0.000000,-0.898725,0.904350,0.000000,-0.000085,-0.002278
23.343526,-1.924499,-5.073927,0.139006,-3.096600,-0.000008,0.000000,-0.008669,-0.000083,0.000000,-0.899778,0.904919,0.000000,-0.000083,-0.008669
23.393512,-1.974436,-5.076162,0.139007,-3.097156,-0.000012,0.000000,-0.013596,-0.000079,0.000000,-0.900811,0.905513,0.000000,-0.000079,-0.013596
23.443498,-2.024373,-5.078364,0.139007,-3.097916,-0.000016,0.000000,-0.016808,-0.000074,0.000000,-0.901807,0.906164,-0.000000,-0.000074,-0.016808
23.493484,-2.074313,-5.080525,0.139008,-3.098793,-0.000019,0.000000,-0.018279,-0.000068,0.000000,-0.902762,0.906750,-0.000000,-0.000068,-0.018279
23.543470,-2.124254,-5.082641,0.139009,-3.099704,-0.000022,0.000000,-0.018164,-0.000060,-0.000000,-0.903686,0.906604,-0.000000,-0.000060,-0.018164
23.593456,-2.174197,-5.084712,0.139010,-3.100576,-0.000025,0.000000,-0.016708,-0.000051,-0.000000,-0.904563,0.906576,-0.000000,-0.000051,-0.016708
23.643442,-2.224142,-5.086742,0.139012,-3.101348,-0.000027,0.000000,-0.014189,-0.000041,0.000000,-0.905399,0.906570,-0.000000,-0.000041,-0.014189
23.693429,-2.274088,-5.088737,0.139013,-3.101975,-0.000029,0.000000,-0.010927,-0.000028,0.000000,-0.906201,0.906604,-0.000000,-0.000028,-0.010927
23.743415,-2.324036,-5.090705,0.139014,-3.102431,-0.000030,0.000000,-0.007307,-0.000013,0.000000,-0.906976,0.906664,-0.000000,-0.000013,-0.007307
23.793401,-2.373984,-5.092654,0.139016,-3.102709,-0.000030,0.000000,-0.003794,0.000004,0.000000,-0.907687,0.906891,0.000000,0.000004,-0.003794
23.843387,-2.423932,-5.094594,0.139018,-3.102824,-0.000030,0.000000,-0.000813,0.000023,0.000000,-0.908388,0.907128,0.000000,0.000023,-0.000813
23.893373,-2.473881,-5.096531,0.139019,-3.102810,-0.000028,0.000000,0.001370,0.000043,-0.000000,-0.909087,0.907366,-0.000000,0.000043,0.001370
23.943359,-2.523829,-5.098471,0.139020,-3.102710,-0.000025,0.000000,0.002636,0.000062,-0.000000,-0.909789,0.907601,-0.000000,0.000062,0.002636
23.993345,-2.573778,-5.100418,0.139021,-3.102569,-0.000022,0.000000,0.002993,0.000079,-0.000000,-0.910499,0.907830,-0.000000,0.000079,0.002993
24.043332,-2.623725,-5.102372,0.139022,-3.102430,-0.000018,0.000000,0.002558,0.000093,-0.000001,-0.910970,0.907980,-0.000001,0.000093,0.002558
24.093318,-2.673673,-5.104331,0.139023,-3.102329,-0.000013,0.000000,0.001478,0.000103,-0.000001,-0.911444,0.908123,-0.000001,0.000103,0.001478
24.143304,-2.723621,-5.106295,0.139024,-3.102296,-0.000007,-0.000000,-0.000134,0.000108,-0.000001,-0.911921,0.908261,-0.000001,0.000108,-0.000134
24.193290,-2.773568,-5.108257,0.139024,-3.102354,-0.000002,-0.000000,-0.002199,0.000107,-0.000000,-0.912399,0.908402,-0.000000,0.000107,-0.002199
24.243276,-2.823516,-5.110215,0.139024,-3.102525,0.000003,-0.000000,-0.004651,0.000101,-0.000000,-0.912865,0.908541,-0.000000,0.000101,-0.004651
24.293262,-2.873464,-5.112160,0.139024,-3.102827,0.000008,-0.000000,-0.007419,0.000091,-0.000000,-0.913438,0.908811,0.000000,0.000091,-0.007419
24.343248,-2.923413,-5.114087,0.139023,-3.103273,0.000012,-0.000000,-0.010408,0.000076,0.000000,-0.914001,0.909108,0.000000,0.000076,-0.010408
24.393234,-2.973363,-5.115987,0.139022,-3.103870,0.000016,-0.000000,-0.013494,0.000058,0.000000,-0.914535,0.909429,0.000000,0.000058,-0.013494
24.443221,-3.023315,-5.117855,0.139022,-3.104619,0.000018,-0.000000,-0.016484,0.000040,0.000000,-0.915033,0.909780,0.000001,0.000040,-0.016484
24.493207,-3.073267,-5.119681,0.139021,-3.105508,0.000020,-0.000000,-0.019091,0.000023,0.000000,-0.915495,0.910184,0.000001,0.000023,-0.019091
24.543193,-3.123222,-5.121459,0.139020,-3.106508,0.000020,-0.000000,-0.020914,0.000008,0.000000,-0.915794,0.910342,0.000001,0.000008,-0.020914
24.593179,-3.173178,-5.123186,0.139019,-3.107570,0.000020,-0.000000,-0.021568,-0.000005,0.000000,-0.916035,0.910535,0.000000,-0.000005,-0.021568
24.643165,-3.223136,-5.124860,0.139018,-3.108630,0.000020,-0.000000,-0.020853,-0.000015,-0.000000,-0.916220,0.910784,0.000000,-0.000015,-0.020853
24.693151,-3.273096,-5.126482,0.139017,-3.109620,0.000019,-0.000000,-0.018767,-0.000022,-0.000000,-0.916362,0.911088,0.000000,-0.000022,-0.018767
24.743137,-3.323057,-5.128058,0.139016,-3.110477,0.000018,-0.000000,-0.015510,-0.000027,-0.000000,-0.916416,0.911414,0.000000,-0.000027,-0.015510
24.793124,-3.373020,-5.129595,0.139015,-3.111152,0.000016,-0.000000,-0.011503,-0.000031,-0.000000,-0.916792,0.911990,0.000000,-0.000031,-0.011503
24.843110,-3.422983,-5.131104,0.139014,-3.111621,0.000015,-0.000000,-0.007251,-0.000032,0.000000,-0.917215,0.912637,0.000000,-0.000032,-0.007251
24.893096,-3.472947,-5.132595,0.139013,-3.111881,0.000013,-0.000000,-0.003134,-0.000033,0.000000,-0.917602,0.913294,0.000000,-0.000033,-0.003134
24.943082,-3.522911,-5.134077,0.139013,-3.111944,0.000011,-0.000000,0.000591,-0.000031,0.000000,-0.917981,0.913950,0.000000,-0.000031,0.000591
24.993068,-3.572875,-5.135561,0.139012,-3.111836,0.000010,-0.000000,0.003748,-0.000029,0.000000,-0.918381,0.914650,0.000000,-0.000029,0.003748
25.043054,-3.622839,-5.137054,0.139012,-3.111587,0.000009,-0.000000,0.006199,-0.000024,0.000000,-0.918650,0.915017,-0.000000,-0.000024,0.006199
25.093040,-3.672803,-5.138562,0.139011,-3.111236,0.000008,-0.000000,0.007847,-0.000019,0.000000,-0.918890,0.915265,-0.000000,-0.000019,0.007847
25.143027,-3.722765,-5.140090,0.139011,-3.110823,0.000007,-0.000000,0.008666,-0.000011,0.000000,-0.919161,0.915518,-0.000000,-0.000011,0.008666
25.193013,-3.772728,-5.141638,0.139011,-3.110389,0.000006,-0.000000,0.008694,-0.000003,0.000000,-0.919447,0.915751,-0.000000,-0.000003,0.008694
25.242999,-3.822689,-5.143208,0.139010,-3.109972,0.000007,-0.000000,0.008024,0.000007,0.000000,-0.919772,0.915936,-0.000000,0.000007,0.008024
25.292985,-3.872650,-5.144798,0.139010,-3.109601,0.000007,-0.000000,0.006802,0.000018,0.000000,-0.919997,0.916294,-0.000000,0.000018,0.006802
25.342971,-3.922610,-5.146405,0.139010,-3.109301,0.000008,-0.000000,0.005198,0.000031,0.000000,-0.920203,0.916694,-0.000000,0.000031,0.005198
