s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
33.368113,-0.687239,0.069211,0.038494,5.748717,-0.001665,0.007357,1.267000,0.036279,-0.029486,-0.548538,0.644576,-0.027377,0.045599,1.266697
33.567923,-0.504708,-0.010922,0.038338,5.984512,0.002049,0.001834,1.093198,0.000896,-0.025802,-0.592730,0.629887,-0.028042,0.002901,1.093192
33.767732,-0.309115,-0.050220,0.038037,6.176468,0.000328,-0.000681,0.828195,-0.018121,0.000630,-0.623155,0.620795,0.000358,-0.018685,0.828183
33.967541,-0.109575,-0.057304,0.038350,6.307416,-0.003541,-0.000333,0.482541,-0.020611,0.002850,-0.619661,0.628853,0.004559,-0.020772,0.482531
34.167350,0.089799,-0.044773,0.039419,6.374819,-0.006920,-0.000027,0.192135,-0.013207,0.000215,-0.632115,0.642241,0.001545,-0.013212,0.192131
34.367159,0.288488,-0.023739,0.041000,6.397135,-0.008579,-0.000054,0.031231,-0.003404,-0.000488,-0.640736,0.653026,-0.000220,-0.003406,0.031230
34.566968,0.486949,-0.000634,0.042732,6.399868,-0.008504,-0.000106,-0.003868,0.004160,-0.000028,-0.656394,0.664480,-0.000061,0.004160,-0.003868
34.766777,0.685388,0.022666,0.044327,6.400856,-0.007350,-0.000059,0.013758,0.007391,0.000495,-0.669832,0.670905,0.000596,0.007390,0.013758
34.966586,0.883771,0.046453,0.045659,6.404468,-0.006036,0.000003,0.022392,0.005756,0.000128,-0.673456,0.678973,0.000264,0.005757,0.022392
35.166395,1.082054,0.071080,0.046784,6.409082,-0.005403,0.000019,0.023789,0.000580,0.000036,-0.682240,0.685593,0.000164,0.000580,0.023789
35.366204,1.280228,0.096563,0.047889,6.412682,-0.005839,0.000028,0.012242,-0.004948,0.000046,-0.687159,0.688643,0.000118,-0.004947,0.012242
35.566013,1.478338,0.122530,0.049183,6.413964,-0.007251,0.000026,0.000595,-0.009180,-0.000058,-0.685137,0.690976,-0.000054,-0.009180,0.000595
35.765822,1.676415,0.148733,0.050823,6.416137,-0.009214,0.000051,0.021155,-0.010469,0.000308,-0.686645,0.689653,0.000503,-0.010468,0.021154
35.965631,1.874336,0.176051,0.052842,6.426641,-0.010841,0.000077,0.083988,-0.005814,-0.000055,-0.685207,0.688435,0.000855,-0.005807,0.083984
36.165440,2.071668,0.207286,0.055046,6.458833,-0.010822,-0.000021,0.238236,0.006004,-0.000918,-0.679922,0.686576,0.001660,0.005999,0.238222
36.365249,2.267049,0.248829,0.056975,6.536614,-0.007923,-0.000235,0.540322,0.023013,-0.001224,-0.672896,0.677301,0.003057,0.022887,0.540310
36.565058,2.456483,0.311787,0.057976,6.684942,-0.001483,-0.000252,0.944375,0.041450,0.001048,-0.669192,0.648620,0.002448,0.041212,0.944384
36.764868,2.630802,0.408600,0.057364,6.906226,0.008013,0.000628,1.270575,0.053596,0.007766,-0.633778,0.602880,-0.002415,0.054394,1.270500
36.964677,2.775893,0.545077,0.054711,7.174640,0.018458,0.002322,1.416128,0.050958,0.009190,-0.564917,0.550150,-0.016948,0.054246,1.415765
37.164486,2.878354,0.715820,0.050139,7.449744,0.026639,0.003627,1.337549,0.030923,0.003862,-0.497776,0.492816,-0.031764,0.035771,1.336954
37.364295,2.933620,0.907266,0.044403,7.685699,0.029767,0.003792,1.024254,0.000388,-0.002202,-0.452680,0.462113,-0.032686,0.004270,1.023792
37.564104,2.949771,1.106125,0.038640,7.845083,0.026968,0.002751,0.571102,-0.028402,-0.008220,-0.383662,0.422715,-0.023620,-0.026831,0.570970
37.763913,2.943164,1.305727,0.033913,7.913994,0.019879,0.001419,0.118670,-0.042559,-0.005113,-0.356435,0.403170,-0.007472,-0.042390,0.118706
37.963722,2.930657,1.505118,0.030754,7.910032,0.011928,0.000810,-0.158321,-0.037022,-0.000982,-0.416202,0.459672,0.000907,-0.037150,-0.158280
38.163531,2.922766,1.704754,0.028990,7.876215,0.006325,0.000622,-0.180180,-0.019068,-0.000898,-0.433965,0.480384,0.000241,-0.019180,-0.180165
38.363340,2.920762,1.904547,0.027984,7.857606,0.004368,0.000638,-0.006085,-0.000514,0.001052,-0.462033,0.513473,0.001079,-0.000518,-0.006085
38.563149,2.918181,2.104330,0.027051,7.886096,0.005310,0.001073,0.291262,0.009944,0.003307,-0.440398,0.469366,0.001760,0.010256,0.291247
38.762958,2.904533,2.303615,0.025797,7.965782,0.007227,0.001407,0.506358,0.009236,0.000035,-0.391086,0.403623,-0.003625,0.009949,0.506332
38.962767,2.872133,2.500684,0.024224,8.068663,0.008239,0.000800,0.523429,0.000897,-0.006109,-0.349352,0.397326,-0.010421,0.001316,0.523411
39.162576,2.819204,2.693247,0.022613,8.177049,0.007622,0.000115,0.561473,-0.007074,-0.000753,-0.375095,0.514020,-0.005032,-0.007009,0.561457
39.362385,2.743147,2.877814,0.021255,8.324395,0.005844,0.000175,0.913394,-0.010718,0.001359,-0.500006,0.596145,-0.003980,-0.010558,0.913380
39.562194,2.634479,3.044974,0.020301,8.551218,0.003707,0.000241,1.356998,-0.010674,-0.000706,-0.580514,0.579014,-0.005737,-0.010347,1.356991
39.762003,2.486502,3.178222,0.019751,8.837133,0.001913,0.000039,1.504888,-0.007290,-0.001313,-0.591397,0.586177,-0.004191,-0.007231,1.504885
39.961813,2.306600,3.263622,0.019467,9.120089,0.001164,-0.000323,1.327376,-0.000199,-0.002305,-0.592272,0.585292,-0.003850,-0.000628,1.327375
40.161622,2.110644,3.300472,0.019175,9.343889,0.002073,-0.000348,0.912761,0.009296,0.002054,-0.556398,0.581540,0.000162,0.008978,0.912762
40.361431,1.911001,3.301256,0.018533,9.483578,0.004564,-0.000010,0.485466,0.015631,0.001327,-0.545874,0.593364,-0.000888,0.015626,0.485461
40.561240,1.712168,3.281941,0.017320,9.549181,0.007533,0.000010,0.171187,0.014090,-0.001128,-0.573963,0.613005,-0.002418,0.014092,0.171182
40.761049,1.514196,3.254980,0.015590,9.564935,0.009501,-0.000209,-0.013489,0.005613,-0.001064,-0.601349,0.630442,-0.000936,0.005616,-0.013487
40.960858,1.316249,3.227844,0.013648,9.554524,0.009591,-0.000262,-0.090722,-0.004716,0.000533,-0.627132,0.645768,0.001403,-0.004692,-0.090719
41.160667,1.117896,3.203851,0.011864,9.535481,0.008069,-0.000190,-0.099899,-0.010520,0.000189,-0.643140,0.654823,0.000995,-0.010501,-0.099897
41.360476,0.919129,3.183543,0.010453,9.518797,0.006100,-0.000167,-0.067096,-0.009182,0.000043,-0.654908,0.664087,0.000453,-0.009171,-0.067096
41.560285,0.720115,3.165774,0.009371,9.510600,0.004970,-0.000126,-0.014955,-0.002131,0.000368,-0.665304,0.675266,0.000442,-0.002130,-0.014955
41.760094,0.521048,3.148602,0.008352,9.512772,0.005570,-0.000096,0.036702,0.008137,-0.000071,-0.675032,0.685983,-0.000275,0.008133,0.036702
41.959903,0.322106,3.130069,0.007017,9.523783,0.008092,-0.000225,0.073511,0.017103,-0.001223,-0.689382,0.700854,-0.001817,0.017086,0.073513
42.159712,0.123439,3.108849,0.005047,9.538649,0.011692,-0.000393,0.075291,0.018938,-0.000456,-0.707359,0.719676,-0.001337,0.018908,0.075293
42.359521,-0.074891,3.084742,0.002378,9.552390,0.014796,-0.000445,0.062248,0.012132,-0.000065,-0.723920,0.738185,-0.000986,0.012104,0.062247
42.559330,-0.272895,3.058138,-0.000741,9.564013,0.016018,-0.000412,0.054092,0.000099,0.000395,-0.744080,0.754609,-0.000471,0.000077,0.054085
42.759139,-0.470605,3.029425,-0.003864,9.573566,0.014849,-0.000300,0.041526,-0.011799,0.000731,-0.765611,0.774232,0.000114,-0.011812,0.041518
42.958948,-0.668106,2.999260,-0.006550,9.577742,0.011806,-0.000286,0.000275,-0.018666,-0.000594,-0.790116,0.793155,-0.000598,-0.018666,0.000270
43.158758,-0.865687,2.969583,-0.008533,9.566080,0.008027,-0.000359,-0.116998,-0.019155,-0.000137,-0.814316,0.817769,0.000803,-0.019113,-0.117001
43.358567,-1.063902,2.944501,-0.009781,9.531478,0.004606,-0.000267,-0.229353,-0.015087,0.001056,-0.828570,0.836980,0.002112,-0.015026,-0.229355
43.558376,-1.263006,2.927995,-0.010443,9.482432,0.002231,-0.000112,-0.261577,-0.008691,0.000498,-0.829763,0.820976,0.001081,-0.008661,-0.261577
43.758185,-1.462693,2.921688,-0.010763,9.430320,0.001216,-0.000030,-0.260046,-0.001469,0.000324,-0.827365,0.811980,0.000640,-0.001461,-0.260046
43.957994,-1.662446,2.925505,-0.011022,9.382360,0.001605,-0.000067,-0.220006,0.005364,-0.000691,-0.816104,0.795498,-0.000338,0.005379,-0.220005
44.157803,-1.861881,2.937583,-0.011480,9.350131,0.003131,-0.000097,-0.102595,0.009911,0.000381,-0.798834,0.775965,0.000702,0.009921,-0.102593
44.357612,-2.061060,2.953407,-0.012316,9.346473,0.005287,-0.000130,0.065975,0.011672,-0.000703,-0.779183,0.744863,-0.001052,0.011663,0.065975
44.557421,-2.260387,2.967163,-0.013599,9.368087,0.007528,-0.000168,0.150375,0.010757,0.000322,-0.758213,0.716126,-0.000810,0.010732,0.150373
44.757230,-2.460002,2.975660,-0.015301,9.395514,0.009426,0.000033,0.124158,0.008244,0.001685,-0.741655,0.709966,0.000515,0.008248,0.124152
44.957039,-2.659763,2.979329,-0.017337,9.415815,0.010896,0.000088,0.079047,0.006468,-0.001136,-0.736307,0.709612,-0.001997,0.006475,0.079042
45.156848,-2.859557,2.979755,-0.019641,9.428406,0.012151,-0.000109,0.046985,0.006096,-0.000831,-0.725228,0.700573,-0.001402,0.006091,0.046982
45.356657,-3.059342,2.978092,-0.022178,9.437797,0.013185,-0.000082,0.047013,0.004249,0.001104,-0.717060,0.695198,0.000484,0.004245,0.047010
45.556466,-3.259099,2.974423,-0.024875,9.449144,0.013691,0.000096,0.066560,0.000814,0.000673,-0.709137,0.676975,-0.000239,0.000821,0.066554
45.756275,-3.458798,2.968423,-0.027609,9.459501,0.013588,0.000206,0.037115,-0.001838,0.000430,-0.698893,0.662537,-0.000074,-0.001831,0.037112
45.956084,-3.658468,2.961462,-0.030278,9.456166,0.013093,0.000239,-0.070501,-0.003122,-0.000104,-0.691979,0.655271,0.000819,-0.003139,-0.070494
46.155893,-3.858220,2.958032,-0.032827,9.420557,0.012394,0.000008,-0.285928,-0.003869,-0.002211,-0.680690,0.641128,0.001333,-0.003871,-0.285906
46.355703,-4.057750,2.966853,-0.035216,9.329244,0.011465,-0.000402,-0.628075,-0.005436,-0.001887,-0.657511,0.615604,0.005313,-0.005184,-0.628036
46.555512,-4.254420,3.000782,-0.037386,9.166082,0.010202,-0.000441,-1.005104,-0.007201,0.001498,-0.633029,0.617456,0.011752,-0.006758,-1.005055
46.755321,-4.440611,3.072127,-0.039283,8.944802,0.008789,-0.000255,-1.209816,-0.006950,0.000365,-0.611506,0.583150,0.010997,-0.006642,-1.209771
46.955130,-4.604688,3.185230,-0.040923,8.695006,0.007743,-0.000306,-1.290528,-0.003512,-0.000876,-0.600041,0.555308,0.009116,-0.003117,-1.290491
47.154939,-4.734670,3.336222,-0.042434,8.433141,0.007548,-0.000433,-1.330619,0.001555,-0.000392,-0.592816,0.574585,0.009651,0.002131,-1.330580
