,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
215,42.958948,4.561880,-0.169771,0.136736,-0.696991,1.921870,-5.927623,-12.544619,16.287393
216,43.158758,4.525407,-0.140039,0.164350,-0.958224,1.369024,-5.841997,-12.553538,16.287393
217,43.358567,4.477326,-0.103309,0.209668,-1.216538,0.813948,-5.539934,-12.278772,16.287393
218,43.558376,4.416518,-0.056011,0.264165,-1.467553,0.257594,-5.052248,-11.774118,16.287393
219,43.758185,4.341479,0.003355,0.316045,-1.706441,-0.299126,-4.448699,-11.182686,16.287393
220,43.957994,4.251123,0.074214,0.357314,-1.927661,-0.855206,-3.801778,-10.677849,16.287393
221,44.157803,4.145939,0.152841,0.375531,-2.125005,-1.409476,-3.181080,-10.485111,16.287393
222,44.357612,4.029887,0.230534,0.357517,-2.292158,-1.960427,-2.540913,-10.552344,16.287393
223,44.557421,3.907892,0.297928,0.306771,-2.423623,-2.506398,-1.761198,-10.449965,16.287393
224,44.757230,3.780494,0.351753,0.242065,-2.514496,-3.045590,-0.846587,-10.015409,16.287393
225,44.957039,3.646218,0.392426,0.174550,-2.559306,-3.575700,0.138546,-9.421535,16.287393
226,45.156848,3.505689,0.419718,0.102955,-2.551687,-4.093796,1.168791,-8.788385,16.287393
227,45.356657,3.361751,0.432125,0.021193,-2.484882,-4.596118,2.235896,-8.123976,16.287393
228,45.556466,3.218324,0.426975,-0.077401,-2.352289,-5.077885,3.265861,-7.167947,16.287393
229,45.756275,3.077197,0.400535,-0.193514,-2.147432,-5.527507,4.065369,-5.478241,16.287393
230,45.956084,2.938361,0.347570,-0.321806,-1.866178,-5.906508,4.434885,-3.111595,16.287393
231,46.155893,2.804277,0.261355,-0.452980,-1.514376,-6.153338,4.279249,-0.279069,16.287393
232,46.355703,2.683961,0.138616,-0.566851,-1.124118,-6.178788,3.599882,3.126502,16.287393
233,46.555512,2.592126,-0.005699,-0.624767,-0.776180,-5.876603,2.673733,2.143411,16.287393
234,46.755321,2.534263,-0.136423,-0.601791,-0.541316,-5.688324,2.417958,1.465556,16.287393
235,46.955130,2.501617,-0.232939,-0.512846,-0.367628,-5.583049,2.521602,0.950993,16.287393
236,47.154939,2.484544,-0.295927,-0.380166,-0.221494,-5.527936,2.781316,0.313444,16.287393
237,47.354748,2.477023,-0.332425,-0.224189,-0.085000,-5.512554,3.110607,-0.075739,16.287393
238,47.554557,2.476354,-0.348452,-0.063306,0.055341,-5.515971,3.420105,-1.135180,16.287393
239,47.754366,2.482018,-0.346482,0.102499,0.204472,-5.565470,3.633624,-1.263816,16.287393
240,47.954175,2.494780,-0.325692,0.270745,0.366813,-5.621934,3.650012,-1.920058,16.287393
241,48.153984,2.518661,-0.281707,0.407853,0.555764,-5.721330,3.699770,-2.086078,16.287393
242,48.353793,2.561430,-0.211258,0.482467,0.790789,-5.853846,4.240335,-2.753467,16.287393
243,48.553602,2.631216,-0.120317,0.501775,1.103261,-6.056750,4.959766,-1.726674,16.287393
244,48.753411,2.734994,-0.018721,0.483195,1.498873,-6.194477,5.034841,1.733205,16.287393
245,48.953220,2.872738,0.081542,0.426812,1.906214,-6.054253,4.683861,4.530067,16.287393
246,49.153029,3.031615,0.166306,0.343738,2.263175,-5.709012,3.978940,6.839053,16.287393
247,49.352838,3.198534,0.230233,0.256500,2.539742,-5.233647,2.983754,8.560156,16.287393
248,49.552648,3.366255,0.274996,0.176791,2.729681,-4.688725,1.849324,9.657806,16.287393
249,49.752457,3.530339,0.303525,0.106111,2.838670,-4.119547,0.701398,10.141680,16.287393
250,49.952266,3.688005,0.318270,0.043256,2.877363,-3.560069,-0.375256,10.049225,16.287393
251,50.152075,3.838545,0.321365,-0.009887,2.857663,-3.032500,-1.328192,9.710204,16.287393
252,50.351884,3.982044,0.315186,-0.049866,2.790170,-2.539071,-2.149704,9.304466,16.287393
253,50.551693,4.117734,0.302312,-0.076243,2.683591,-2.077770,-2.855149,8.909246,16.287393
254,50.751502,4.244226,0.285188,-0.091777,2.545457,-1.646735,-3.463706,8.558431,16.287393
255,50.951311,4.360138,0.265603,-0.101601,2.382517,-1.244127,0.000000,0.000000,16.287393
