,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
236,47.134483,5.000000,0.160631,-0.095135,-0.000001,4.213674,0.000039,-0.689085,18.697270
237,47.334205,5.000000,0.149909,-0.016168,0.000001,4.185159,-0.000039,-0.960229,18.697270
238,47.533927,5.000000,0.150867,0.019666,-0.000001,4.146729,0.000038,-1.254950,18.697270
239,47.733650,5.000000,0.155874,0.028693,0.000001,4.097483,-0.000037,-1.569825,18.697270
240,47.933372,5.000000,0.161453,0.028129,-0.000001,4.036358,0.000035,-1.898299,18.697270
241,48.133095,5.000000,0.166732,0.026254,0.000001,3.962559,-0.000034,-2.205600,18.697270
242,48.332817,5.000000,0.171622,0.023876,-0.000001,3.876881,0.000032,-2.486274,18.697270
243,48.532539,5.000000,0.175888,0.019792,0.000001,3.780465,-0.000031,-2.738982,18.697270
244,48.732262,5.000000,0.179216,0.014506,-0.000001,3.674366,0.000030,-2.962203,18.697270
245,48.931984,5.000000,0.181538,0.009672,0.000001,3.559548,-0.000029,-3.157931,18.697270
246,49.131707,5.000000,0.183083,0.006624,-0.000001,3.436883,0.000028,-3.332207,18.697270
247,49.331429,5.000000,0.184182,0.004648,0.000001,3.307231,-0.000027,-3.487691,18.697270
248,49.531151,5.000000,0.184770,0.000799,-0.000001,3.171654,0.000026,-3.622705,18.697270
249,49.730874,5.000000,0.184235,-0.007064,0.000000,3.031215,-0.000025,-3.733072,18.697270
250,49.930596,5.000000,0.181749,-0.019408,-0.000000,2.886903,0.000025,-3.813861,18.697270
251,50.130318,5.000000,0.176520,-0.035151,0.000000,2.739631,-0.000024,-3.862293,18.697270
252,50.330041,5.000000,0.168077,-0.052255,-0.000000,2.590239,0.000023,-3.882413,18.697270
253,50.529763,5.000000,0.156271,-0.069361,0.000000,2.439499,-0.000022,-3.874305,18.697270
254,50.729486,5.000000,0.141223,-0.084133,-0.000000,2.288134,0.000022,-3.840491,18.697270
255,50.929208,5.000000,0.123671,-0.093035,0.000000,2.136817,-0.000021,-3.792427,18.697270
256,51.128930,5.000000,0.104983,-0.094067,-0.000000,1.986183,0.000020,-3.740211,18.697270
257,51.328653,5.000000,0.086732,-0.088030,0.000000,1.836826,-0.000020,-3.686976,18.697270
258,51.528375,5.000000,0.070088,-0.078293,-0.000000,1.689295,0.000019,-3.629219,18.697270
259,51.728098,5.000000,0.055425,-0.068746,0.000000,1.544090,-0.000019,-3.561837,18.697270
260,51.927820,5.000000,0.042472,-0.061310,-0.000000,1.401665,0.000019,-3.482698,18.697270
261,52.127542,5.000000,0.030832,-0.055308,0.000000,1.262432,-0.000018,-3.393064,18.697270
262,52.327265,5.000000,0.020391,-0.049009,-0.000000,1.126770,0.000018,-3.295087,18.697270
263,52.526987,5.000000,0.011338,-0.041309,0.000000,0.995024,-0.000017,-3.189954,18.697270
264,52.726709,5.000000,0.003994,-0.031914,-0.000000,0.867508,0.000017,-3.078002,18.697270
265,52.926432,5.000000,-0.001405,-0.022365,0.000000,0.744511,-0.000017,-2.958995,18.697270
266,53.126154,5.000000,-0.005086,-0.014980,-0.000000,0.626299,0.000016,-2.833281,18.697270
267,53.325877,5.000000,-0.007553,-0.010064,0.000000,0.513117,-0.000016,-2.701611,18.697270
268,53.525599,5.000000,-0.009209,-0.006696,-0.000000,0.405198,0.000016,-2.564588,18.697270
269,53.725321,5.000000,-0.010232,-0.003382,0.000000,0.302758,-0.000015,-2.422357,18.697270
270,53.925044,5.000000,-0.010553,0.000030,-0.000000,0.206005,0.000015,-2.274812,18.697270
271,54.124766,5.000000,-0.010361,0.001322,0.000000,0.115138,-0.000015,-2.122277,18.697270
272,54.324489,5.000000,-0.010244,-0.000674,-0.000000,0.030354,0.000014,-1.965103,18.697270
273,54.524211,5.000000,-0.010755,-0.004540,0.000000,-0.048157,-0.000014,-1.803379,18.697270
274,54.723933,5.000000,-0.012010,-0.007686,-0.000000,-0.120204,0.000014,-1.636981,18.697270
275,54.923656,5.000000,-0.013698,-0.008925,0.000000,-0.185594,-0.000013,-1.465671,18.697270
