,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
291,58.132260,3.924630,-0.210771,0.052233,0.058343,-7.466012,1.854382,-7.639976,19.479877
292,58.332027,3.929294,-0.201007,0.054149,0.143890,-7.818460,2.196152,-6.574520,19.479877
293,58.531794,3.938352,-0.191581,0.047753,0.245945,-8.123978,2.471948,-5.545340,19.479877
294,58.731561,3.952520,-0.183918,0.034571,0.361296,-8.382745,2.681053,-4.549033,19.479877
295,58.931329,3.972304,-0.179114,0.016853,0.486430,-8.595065,2.822891,-3.578963,19.479877
296,59.131096,3.997959,-0.177785,-0.002490,0.617626,-8.761400,2.893718,-2.623453,19.479877
297,59.330863,4.029515,-0.180007,-0.021386,0.751059,-8.882371,2.892345,-1.675262,19.479877
298,59.530630,4.066757,-0.185527,-0.037795,0.882905,-8.958737,2.824227,-0.729915,19.479877
299,59.730397,4.109151,-0.193475,-0.047487,1.009446,-8.991441,2.683316,0.224253,19.479877
300,59.930165,4.156022,-0.202292,-0.048489,1.127175,-8.981602,2.462306,1.193056,19.479877
301,60.129932,4.206664,-0.210456,-0.041054,1.232848,-8.930400,2.158202,2.176446,19.479877
302,60.329699,4.260353,-0.216512,-0.025995,1.323501,-8.838981,1.764952,3.162882,19.479877
303,60.529466,4.316526,-0.219435,-0.006649,1.396403,-8.708336,1.288863,4.120856,19.479877
304,60.729234,4.374609,-0.218772,0.014267,1.449022,-8.540099,0.749766,4.963995,19.479877
305,60.929001,4.433893,-0.214308,0.035853,1.479379,-8.339114,0.173894,5.673362,19.479877
306,61.128768,4.493580,-0.205880,0.058140,1.486378,-8.110756,-0.414401,6.245143,19.479877
307,61.328535,4.552911,-0.193287,0.080483,1.469744,-7.860072,-0.990115,6.666680,19.479877
308,61.528302,4.611252,-0.176614,0.099656,1.429901,-7.591801,-1.531016,6.949057,19.479877
309,61.728070,4.667895,-0.156623,0.112231,1.367909,-7.310426,-2.025553,7.130855,19.479877
310,61.927837,4.721881,-0.134546,0.118615,1.285486,-7.020260,-2.466267,7.237457,19.479877
311,62.127604,4.772195,-0.111244,0.123108,1.185032,-6.725469,-2.836603,7.256309,19.479877
312,62.327371,4.818093,-0.086775,0.128282,1.069537,-6.430023,-3.118153,7.173456,19.479877
