,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
191,38.146975,7.633484,-0.454018,0.028623,2.879932,9.606538,-1.263377,0.225202,15.672363
192,38.346698,7.713561,-0.447628,0.030687,2.844587,9.612839,-1.804294,0.242687,15.672363
193,38.546420,7.791562,-0.440900,0.032054,2.794674,9.619552,-2.321317,0.265200,15.672363
194,38.746143,7.867071,-0.433904,0.033328,2.731234,9.626800,-2.812127,0.291375,15.672363
195,38.945865,7.939805,-0.426656,0.034637,2.655291,9.634669,-3.278965,0.320425,15.672363
196,39.145587,8.009453,-0.419106,0.036551,2.567844,9.643214,-3.723918,0.351536,15.672363
197,39.345310,8.075718,-0.411053,0.039904,2.469877,9.652462,-4.144931,0.383534,15.672363
198,39.545032,8.138396,-0.402140,0.045219,2.362349,9.662412,-4.535208,0.414863,15.672363
199,39.744755,8.197418,-0.391973,0.052247,2.246183,9.673038,-4.893479,0.444518,15.672363
200,39.944477,8.252731,-0.380241,0.060710,2.122262,9.684295,-5.220734,0.471722,15.672363
201,40.144199,8.304276,-0.366660,0.070515,1.991430,9.696116,-5.519819,0.495883,15.672363
202,40.343922,8.351977,-0.350963,0.081941,1.854504,9.708417,-5.800707,0.517061,15.672363
203,40.543644,8.395705,-0.332749,0.096394,1.712276,9.721095,-6.056083,0.533784,15.672363
204,40.743366,8.435422,-0.311319,0.114815,1.565510,9.734031,-6.265280,0.543442,15.672363
205,40.943089,8.471236,-0.285911,0.136362,1.414938,9.747092,-6.425189,0.545039,15.672363
206,41.142811,8.503242,-0.255974,0.159938,1.261255,9.760128,-6.528944,0.537313,15.672363
207,41.342534,8.531536,-0.221151,0.183314,1.105127,9.772977,-6.576909,0.519666,15.672363
208,41.542256,8.556177,-0.181696,0.202713,0.947199,9.785456,-6.612986,0.494899,15.672363
209,41.741978,8.577050,-0.138558,0.218940,0.788109,9.797362,-6.645692,0.462738,15.672363
210,41.941701,8.594062,-0.092077,0.236202,0.628492,9.808476,-6.645428,0.420193,15.672363
211,42.141423,8.607234,-0.041832,0.255796,0.468969,9.818562,-6.605221,0.366174,15.672363
212,42.341146,8.616601,0.012433,0.273518,0.310147,9.827367,-6.574014,0.302659,15.672363
213,42.540868,8.622146,0.068964,0.277250,0.152618,9.834620,-6.650241,0.232297,15.672363
214,42.740590,8.623896,0.122405,0.252782,-0.003055,9.840057,-6.852516,0.151997,15.672363
215,42.940313,8.622112,0.165995,0.198119,-0.156420,9.843459,-6.996330,0.054490,15.672363
216,43.140035,8.617118,0.196463,0.131780,-0.307146,9.844633,-6.858177,-0.059806,15.672363
217,43.339757,8.608914,0.215789,0.082329,-0.454833,9.843345,-6.496725,-0.183812,15.672363
218,43.539480,8.597220,0.229358,0.065868,-0.599009,9.839266,-6.128872,-0.318232,15.672363
219,43.739202,8.581919,0.242989,0.076027,-0.739167,9.831989,-5.828992,-0.468698,15.672363
220,43.938925,8.563145,0.260274,0.098569,-0.874781,9.821084,-5.511843,-0.632316,15.672363
221,44.138647,8.540877,0.283286,0.131325,-1.005341,9.806106,-5.116684,-0.801230,15.672363
222,44.338369,8.514797,0.315266,0.179583,-1.130307,9.786538,-4.787461,-0.995993,15.672363
223,44.538092,8.485261,0.358299,0.228675,-1.249160,9.761811,-4.726646,-1.273030,15.672363
224,44.737814,8.454231,0.406368,0.245520,-1.361522,9.731549,-4.951815,-1.673657,15.672363
225,44.937537,8.423947,0.448299,0.214497,-1.467536,9.695717,-5.243562,-2.157717,15.672363
226,45.137259,8.394946,0.477599,0.146649,-1.567735,9.654485,-5.345848,-2.621763,15.672363
227,45.336981,8.366321,0.493102,0.060057,-1.662481,9.608019,-5.121586,-2.965289,15.672363
228,45.536704,8.336540,0.495274,-0.029148,-1.751828,9.556289,-4.664159,-3.191336,15.672363
229,45.736426,8.304330,0.484618,-0.111898,-1.835582,9.498982,-4.148791,-3.379808,15.672363
230,45.936148,8.269166,0.461306,-0.187617,-1.913411,9.435579,-3.601856,-3.535873,15.672363
231,46.135871,8.230493,0.425182,-0.255210,-1.984875,9.365424,-3.011913,-3.630055,15.672363
232,46.335593,8.187277,0.375999,-0.307579,-2.049404,9.287652,-2.400692,-3.657972,15.672363
233,46.535316,8.138094,0.314962,-0.327543,-2.106230,9.201066,-1.846981,-3.714308,15.672363
234,46.735038,8.082467,0.249394,-0.291041,-2.154458,9.104079,-1.421242,-3.981549,15.672363
235,46.934760,8.022991,0.195373,-0.196940,-2.193341,8.995148,-1.084181,-4.511755,15.672363
236,47.134483,7.963384,0.164852,-0.089586,-2.222610,8.873346,-0.760173,-5.179857,15.672363
237,47.334205,7.905118,0.154666,-0.016409,-2.242450,8.738161,-0.420678,-5.862923,15.672363
238,47.533927,7.848010,0.155031,0.014025,-2.253138,8.589204,-0.069534,-6.508519,15.672363
239,47.733650,7.791486,0.158428,0.017982,-2.254881,8.425991,0.282797,-7.101004,15.672363
240,47.933372,7.735056,0.161453,0.012664,-2.247793,8.248004,0.630088,-7.645516,15.672363
241,48.133095,7.678565,0.163291,0.006369,-2.231901,8.055174,0.973325,-8.167973,15.672363
242,48.332817,7.622179,0.163920,-0.000058,-2.207175,7.847675,1.315130,-8.679891,15.672363
243,48.532539,7.566168,0.163185,-0.007785,-2.173545,7.625714,1.655311,-9.169500,15.672363
244,48.732262,7.510724,0.160846,-0.016293,-2.130902,7.389496,1.993234,-9.627938,15.672363
245,48.931984,7.456002,0.156906,-0.023931,-2.079085,7.139208,2.330359,-10.058657,15.672363
