s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
34.781883,0.995077,-2.309444,0.128996,3.138338,-0.000000,-0.000000,-0.041760,0.000000,0.000000,-0.671612,0.671612,0.000000,0.000000,-0.041760
35.028941,0.748037,-2.306367,0.129033,3.128021,-0.000000,-0.000000,0.000329,0.000000,0.000000,-0.672833,0.672833,0.000000,0.000000,0.000329
35.277832,0.499162,-2.303624,0.128980,3.128102,-0.000000,-0.000000,0.065313,0.000000,0.000000,-0.675618,0.675618,0.000000,0.000000,0.065313
35.522263,0.254742,-2.305966,0.129021,-3.139118,-0.000000,-0.000000,0.024212,0.000000,0.000000,-0.674944,0.674944,0.000000,0.000000,0.024212
35.771016,0.005993,-2.307488,0.129034,-3.133096,-0.000000,-0.000000,-0.009637,0.000000,0.000000,-0.671362,0.671362,0.000000,0.000000,-0.009637
36.026948,-0.249926,-2.309945,0.128993,-3.135562,-0.000000,-0.000000,-0.082409,0.000000,0.000000,-0.670833,0.670833,0.000000,0.000000,-0.082409
36.279348,-0.502299,-2.306214,0.129000,3.126823,-0.000000,-0.000000,0.060064,0.000000,0.000000,-0.670663,0.670663,0.000000,0.000000,0.060064
36.536812,-0.759762,-2.306811,0.128999,-3.140898,-0.000000,-0.000000,-0.060549,0.000000,0.000000,-0.673566,0.673566,0.000000,0.000000,-0.060549
36.774696,-0.997633,-2.304283,0.128990,3.127884,-0.000000,-0.000000,0.103650,0.000000,0.000000,-0.674145,0.674145,0.000000,0.000000,0.103650
37.029779,-1.252684,-2.308290,0.128997,-3.128862,-0.000000,-0.000000,-0.048603,0.000000,0.000000,-0.674147,0.674147,0.000000,0.000000,-0.048603
37.285151,-1.508044,-2.305775,0.128987,-3.141274,-0.000000,-0.000000,-0.017835,0.000000,0.000000,-0.674695,0.674695,0.000000,0.000000,-0.017835
37.524532,-1.747403,-2.308954,0.128981,3.137642,-0.000000,-0.000000,-0.010999,0.000000,0.000000,-0.673430,0.673430,0.000000,0.000000,-0.010999
37.772997,-1.995861,-2.306952,0.128997,3.134909,-0.000000,-0.000000,-0.034462,0.000000,0.000000,-0.675162,0.675162,0.000000,0.000000,-0.034462
38.010524,-2.233385,-2.307841,0.128998,3.126723,-0.000000,-0.000000,0.033058,0.000000,0.000000,-0.676216,0.676216,0.000000,0.000000,0.033058
38.280189,-2.503018,-2.303635,0.128987,3.135638,-0.000000,-0.000000,-0.011281,0.000000,0.000000,-0.678370,0.678370,0.000000,0.000000,-0.011281
38.523536,-2.746363,-2.302633,0.128986,3.132893,-0.000000,-0.000000,0.000882,0.000000,0.000000,-0.677609,0.677609,0.000000,0.000000,0.000882
38.777043,-2.999862,-2.300707,0.129033,3.133117,-0.000000,-0.000000,0.022131,0.000000,0.000000,-0.677737,0.677737,0.000000,0.000000,0.022131
39.027208,-3.250027,-2.300535,0.128982,3.138653,-0.000000,-0.000000,-0.086679,0.000000,0.000000,-0.677783,0.677783,0.000000,0.000000,-0.086679
39.267763,-3.490545,-2.304759,0.128981,3.117802,-0.000000,-0.000000,0.067766,0.000000,0.000000,-0.678668,0.678668,0.000000,0.000000,0.067766
39.526222,-3.748977,-2.308516,0.128986,3.135316,-0.000000,-0.000000,-0.100450,0.000000,0.000000,-0.677011,0.677011,0.000000,0.000000,-0.100450
39.769513,-3.992237,-2.312409,0.128986,3.110878,-0.000000,-0.000000,0.072847,0.000000,0.000000,-0.675792,0.675792,0.000000,0.000000,0.072847
40.028649,-4.251343,-2.308517,0.129028,3.129755,-0.000000,-0.000000,-0.116642,0.000000,0.000000,-0.675966,0.675966,0.000000,0.000000,-0.116642
40.270281,-4.492948,-2.304831,0.128984,3.101571,-0.000000,-0.000000,-0.027977,0.000000,0.000000,-0.678309,0.678309,0.000000,0.000000,-0.027977
40.532110,-4.754543,-2.293773,0.128994,3.094246,-0.000000,-0.000000,-0.186086,0.000000,0.000000,-0.682135,0.682135,0.000000,0.000000,-0.186086
40.798960,-5.020823,-2.276336,0.128995,3.044589,-0.000000,-0.000000,-0.076482,0.000000,0.000000,-0.676165,0.676165,0.000000,0.000000,-0.076482
41.066255,-5.286383,-2.245929,0.128996,3.024145,-0.000000,-0.000000,-0.072416,0.000000,0.000000,-0.666673,0.666673,0.000000,0.000000,-0.072416
