right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
1.787143,7.143938,0.128993,2.795264,8.059778,0.128993,2.187952,7.505354,0.128993
1.905479,7.000833,0.128987,3.001764,7.804528,0.128987,2.317655,7.290350,0.128987
2.016588,6.832598,0.128996,3.199377,7.507572,0.128996,2.444414,7.074672,0.128996
2.108397,6.642071,0.128998,3.339606,7.226420,0.128998,2.559228,6.851522,0.128998
2.180964,6.449121,0.128988,3.457706,6.924962,0.128988,2.676114,6.629192,0.128988
2.239236,6.251034,0.128994,3.548721,6.619473,0.128994,2.795120,6.407550,0.128994
2.291419,6.048635,0.128997,3.627007,6.319373,0.128997,2.913362,6.185866,0.128997
2.331556,5.848167,0.128983,3.679524,6.054500,0.128983,3.010932,5.955217,0.128983
2.361229,5.640704,0.128988,3.715110,5.780639,0.128988,3.056009,5.708224,0.128988
2.381852,5.409887,0.128988,3.736554,5.528646,0.128988,3.075305,5.458130,0.128988
2.396502,5.157986,0.129029,3.747087,5.351020,0.129029,3.061480,5.207626,0.129029
2.409504,4.905544,0.129012,3.751953,5.284714,0.129012,3.028612,4.959709,0.129012
2.419604,4.676578,0.128988,3.795459,5.228838,0.128988,3.010024,4.709911,0.128988
2.419396,4.475638,0.128987,3.857060,5.166533,0.128987,3.020053,4.460058,0.128987
2.411879,4.242363,0.128989,3.844924,4.525909,0.128989,3.024568,4.208917,0.128989
2.405090,3.986147,0.129003,3.794278,3.921904,0.129003,3.027454,3.957779,0.129003
2.402954,3.713531,0.128987,3.715003,3.321865,0.128987,3.030533,3.706941,0.128987
2.403789,3.453249,0.128984,3.712544,3.276173,0.128984,3.033054,3.456353,0.128984
2.403835,3.203149,0.128982,3.699759,3.148754,0.128982,3.036166,3.203133,0.128982
2.404195,2.949389,0.128990,3.695285,2.949669,0.128990,3.039596,2.948187,0.128990
2.404323,2.709952,0.128988,3.685088,2.705580,0.128988,3.043144,2.697147,0.128988
2.404380,2.460081,0.128982,3.691979,2.459485,0.128982,3.046283,2.446838,0.128982
2.399306,2.200344,0.129003,3.693557,2.202135,0.129003,3.049626,2.195862,0.129003
2.394296,1.939764,0.128989,3.695099,1.937649,0.128989,3.053268,1.945679,0.128989
2.392204,1.682977,0.128987,3.691353,1.691209,0.128987,3.056724,1.695255,0.128987
2.395233,1.435784,0.128983,3.691262,1.440044,0.128983,3.059982,1.436792,0.128983
2.398785,1.175297,0.128986,3.691446,1.188417,0.128986,3.063390,1.186410,0.128986
2.401612,0.914823,0.128984,3.688920,0.921058,0.128984,3.066803,0.935255,0.128984
2.407054,0.661585,0.128982,3.686991,0.662492,0.128982,3.070461,0.684796,0.128982
2.411962,0.415027,0.128989,3.684792,0.415278,0.128989,3.073966,0.433814,0.128989
2.414153,0.175550,0.129017,3.682175,0.169028,0.129017,3.077737,0.183095,0.129017
2.414120,-0.070658,0.128998,3.680911,-0.064696,0.128998,3.081830,-0.067898,0.128998
2.413997,-0.310751,0.150684,3.680052,-0.317699,0.150684,3.085969,-0.317146,0.150684
2.414569,-0.557372,0.181902,3.681050,-0.564387,0.181902,3.089880,-0.565378,0.181902
2.415180,-0.810785,0.217415,3.681678,-0.811373,0.217415,3.093969,-0.813135,0.217415
2.416170,-1.063589,0.251551,3.682017,-1.057684,0.251551,3.098967,-1.061083,0.251551
2.417344,-1.310373,0.286377,3.682370,-1.303988,0.286377,3.103638,-1.308847,0.286377
2.418268,-1.557206,0.321201,3.682858,-1.550667,0.321201,3.108188,-1.556755,0.321201
2.416809,-1.797230,0.356091,3.683257,-1.790901,0.356091,3.113731,-1.804945,0.356091
2.415042,-2.043449,0.390930,3.683859,-2.038645,0.390930,3.118654,-2.052924,0.390930
2.413038,-2.290169,0.421492,3.682503,-2.291703,0.421492,3.126495,-2.301517,0.421492
2.413005,-2.549394,0.428266,3.681872,-2.551486,0.428266,3.133592,-2.552324,0.428266
2.414088,-2.803142,0.429009,3.680887,-2.803868,0.429009,3.139199,-2.802531,0.429009
2.415259,-3.056515,0.428992,3.681679,-3.056820,0.428992,3.145255,-3.053328,0.428992
2.416977,-3.303923,0.428984,3.682540,-3.303659,0.428984,3.151185,-3.303330,0.428984
2.418000,-3.551001,0.429544,3.683470,-3.556628,0.429544,3.157178,-3.554608,0.429544
2.416670,-3.798335,0.429251,3.684433,-3.803742,0.429251,3.163243,-3.805758,0.429251
2.414781,-4.051219,0.429555,3.684534,-4.057186,0.429555,3.168835,-4.056881,0.429555
2.412413,-4.304489,0.429005,3.684518,-4.309374,0.429005,3.173622,-4.307081,0.429005
2.414612,-4.557108,0.429061,3.684098,-4.562242,0.429061,3.178964,-4.558065,0.429061
2.415854,-4.810498,0.428987,3.683049,-4.810549,0.428987,3.161081,-4.808530,0.428987
2.415742,-5.063040,0.428988,3.683112,-5.058668,0.428988,3.144168,-5.058535,0.428988
2.415831,-5.316165,0.428983,3.683413,-5.305934,0.428983,3.128799,-5.308447,0.428983
2.414400,-5.557090,0.429009,3.683201,-5.556483,0.429009,3.113164,-5.558791,0.429009
2.411999,-5.797398,0.447738,3.686393,-5.789989,0.447738,3.085481,-5.806942,0.447738
2.403354,-6.024602,0.426090,3.693501,-6.024720,0.426090,3.067431,-6.055555,0.426090
2.391535,-6.257162,0.414193,3.706400,-6.278491,0.414193,3.061051,-6.306182,0.414193
2.371738,-6.484290,0.368938,3.713925,-6.558503,0.368938,3.056544,-6.553427,0.368938
2.348800,-6.710103,0.337081,3.712007,-6.836636,0.337081,3.055280,-6.802536,0.337081
2.316046,-6.931313,0.306357,3.695471,-7.110411,0.306357,3.055338,-7.050737,0.306357
2.280512,-7.151319,0.276261,3.664980,-7.383681,0.276261,3.037521,-7.298865,0.276261
2.233749,-7.370890,0.246721,3.621251,-7.660280,0.246721,2.957611,-7.534405,0.246721
2.180912,-7.592087,0.217528,3.565420,-7.934503,0.217528,2.885614,-7.772257,0.217528
2.120806,-7.812491,0.189592,3.490794,-8.210087,0.189592,2.819777,-8.012706,0.189592
2.054629,-8.033472,0.162202,3.405033,-8.487196,0.162202,2.753378,-8.254001,0.162202
1.983942,-8.242533,0.136428,3.301793,-8.751634,0.136428,2.685837,-8.494533,0.136428
1.906318,-8.452669,0.130838,3.189358,-9.001617,0.130838,2.620072,-8.735829,0.130838
1.822335,-8.659234,0.129107,3.067790,-9.242976,0.129107,2.539609,-8.973079,0.129107
1.729843,-8.861768,0.129010,2.935225,-9.484826,0.129010,2.442985,-9.204661,0.129010
1.629254,-9.060921,0.129015,2.808462,-9.706072,0.129015,2.353950,-9.439028,0.129015
1.525506,-9.254905,0.129017,2.711298,-9.871464,0.129017,2.237856,-9.661529,0.129017
1.416070,-9.454280,0.128982,2.657639,-9.968163,0.128982,2.129384,-9.887700,0.128982
1.297608,-9.648145,0.128985,2.547748,-10.143720,0.128985,1.997766,-10.101430,0.128985
1.165767,-9.847691,0.128982,2.354178,-10.437656,0.128982,1.854160,-10.307485,0.128982
1.038232,-10.029822,0.129005,2.074466,-10.853428,0.129005,1.718965,-10.518185,0.129005
0.912818,-10.192147,0.128989,1.794754,-11.269199,0.128989,1.566720,-10.716487,0.128989
0.417515,-10.404055,0.128993,1.057827,-11.657507,0.128993,1.372266,-10.875036,0.128993
-0.522541,-10.704532,0.128991,-0.213732,-12.036835,0.128991,-0.244581,-11.447832,0.128991
