s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
24.008226,-2.583347,-5.101655,0.139030,-3.103499,-0.000000,-0.000000,-0.024380,0.000000,0.000000,-0.906589,0.906589,0.000000,0.000000,-0.024380
24.261146,-2.836151,-5.109309,0.139060,-3.109666,-0.000000,-0.000000,0.018357,0.000000,0.000000,-0.908053,0.908053,0.000000,0.000000,0.018357
24.510117,-3.084981,-5.117717,0.138986,-3.105095,-0.000000,-0.000000,-0.025471,0.000000,0.000000,-0.910022,0.910022,0.000000,0.000000,-0.025471
24.766175,-3.340906,-5.125974,0.139025,-3.111617,-0.000000,-0.000000,0.042674,0.000000,0.000000,-0.911687,0.911687,0.000000,0.000000,0.042674
25.003723,-3.578282,-5.135022,0.139009,-3.101480,-0.000000,-0.000000,-0.023124,0.000000,0.000000,-0.914638,0.914638,0.000000,0.000000,-0.023124
25.255861,-3.830293,-5.143010,0.139011,-3.107311,-0.000000,-0.000000,0.006827,0.000000,0.000000,-0.916185,0.916185,0.000000,0.000000,0.006827
25.501448,-4.075674,-5.153061,0.138992,-3.105634,-0.000000,-0.000000,-0.003280,0.000000,0.000000,-0.918170,0.918170,0.000000,0.000000,-0.003280
25.755531,-4.329636,-5.160889,0.139002,-3.106467,-0.000000,-0.000000,0.013626,0.000000,0.000000,-0.919000,0.919000,0.000000,0.000000,0.013626
26.005408,-4.579333,-5.170371,0.139023,-3.103063,-0.000000,-0.000000,-0.000345,0.000000,0.000000,-0.921614,0.921614,0.000000,0.000000,-0.000345
26.255201,-4.829046,-5.176710,0.138990,-3.103149,-0.000000,-0.000000,-0.025010,0.000000,0.000000,-0.923275,0.923275,0.000000,0.000000,-0.025010
26.509285,-5.082985,-5.185287,0.139008,-3.109504,-0.000000,-0.000000,-0.013079,0.000000,0.000000,-0.925534,0.925534,0.000000,0.000000,-0.013079
26.759501,-5.333105,-5.192229,0.138992,-3.112776,-0.000000,-0.000000,-0.044662,0.000000,0.000000,-0.925965,0.925965,0.000000,0.000000,-0.044662
27.013231,-5.586709,-5.200242,0.138996,-3.124108,-0.000000,-0.000000,0.072377,0.000000,0.000000,-0.927922,0.927922,0.000000,0.000000,0.072377
27.261744,-5.835092,-5.208229,0.139499,-3.106121,-0.000000,-0.000000,0.133509,0.000000,0.000000,-0.929934,0.929934,0.000000,0.000000,0.133509
27.505660,-6.078690,-5.220696,0.139658,-3.073556,-0.000000,-0.000000,0.169364,0.000000,0.000000,-0.932429,0.932429,0.000000,0.000000,0.169364
27.759289,-6.331431,-5.241877,0.139129,-3.030601,-0.000000,-0.000000,0.118073,0.000000,0.000000,-0.934469,0.934469,0.000000,0.000000,0.118073
28.014658,-6.585159,-5.270785,0.139634,-3.000449,-0.000000,-0.000000,0.123911,0.000000,0.000000,-0.933209,0.933209,0.000000,0.000000,0.123911
28.268000,-6.835399,-5.310303,0.139527,-2.969057,-0.000000,-0.000000,0.144881,0.000000,0.000000,-0.932953,0.932953,0.000000,0.000000,0.144881
28.508112,-7.071318,-5.354989,0.139272,-2.934269,-0.000000,-0.000000,0.145323,0.000000,0.000000,-0.931675,0.931675,0.000000,0.000000,0.145323
28.748008,-7.304671,-5.410633,0.139476,-2.899407,-0.000000,-0.000000,0.118762,0.000000,0.000000,-0.933573,0.933573,0.000000,0.000000,0.118762
28.983878,-7.533108,-5.469377,0.139577,-2.871394,-0.000000,-0.000000,0.137897,0.000000,0.000000,-0.932296,0.932296,0.000000,0.000000,0.137897
29.224110,-7.763199,-5.538438,0.139172,-2.838267,-0.000000,-0.000000,0.140291,0.000000,0.000000,-0.933060,0.933060,0.000000,0.000000,0.140291
29.446801,-7.975160,-5.606732,0.139319,-2.807025,-0.000000,-0.000000,0.147502,0.000000,0.000000,-0.930914,0.930914,0.000000,0.000000,0.147502
29.672477,-8.186746,-5.685223,0.139089,-2.773738,-0.000000,-0.000000,0.167631,0.000000,0.000000,-0.930550,0.930550,0.000000,0.000000,0.167631
29.872213,-8.371911,-5.760112,0.138994,-2.740256,-0.000000,-0.000000,0.215450,0.000000,0.000000,-0.930881,0.930881,0.000000,0.000000,0.215450
30.103386,-8.581429,-5.857800,0.138989,-2.690449,-0.000000,-0.000000,0.246504,0.000000,0.000000,-0.929595,0.929595,0.000000,0.000000,0.246504
30.334867,-8.786592,-5.964997,0.138992,-2.633389,-0.000000,-0.000000,0.241261,0.000000,0.000000,-0.927343,0.927343,0.000000,0.000000,0.241261
30.591943,-9.006407,-6.098301,0.138990,-2.571366,-0.000000,-0.000000,0.346118,0.000000,0.000000,-0.926020,0.926020,0.000000,0.000000,0.346118
30.875551,-9.233259,-6.268512,0.139020,-2.473204,-0.000000,-0.000000,0.455824,0.000000,0.000000,-0.922141,0.922141,0.000000,0.000000,0.455824
31.205067,-9.471749,-6.495897,0.139037,-2.323003,-0.000000,-0.000000,0.586948,0.000000,0.000000,-0.915311,0.915311,0.000000,0.000000,0.586948
31.586529,-9.699319,-6.802041,0.139237,-2.099105,-0.000000,-0.000000,0.657188,0.000000,0.000000,-0.907809,0.907809,0.000000,0.000000,0.657188
31.954157,-9.852866,-7.136067,0.138997,-1.857504,-0.000000,-0.000000,0.649705,0.000000,0.000000,-0.905086,0.905086,0.000000,0.000000,0.649705
32.287015,-9.927103,-7.460541,0.139003,-1.641244,-0.000000,-0.000000,0.575146,0.000000,0.000000,-0.915724,0.915724,0.000000,0.000000,0.575146
32.576042,-9.924955,-7.749561,0.138994,-1.475011,-0.000000,-0.000000,0.462270,0.000000,0.000000,-0.921855,0.921855,0.000000,0.000000,0.462270
32.821444,-9.887249,-7.992049,0.139007,-1.361569,-0.000000,-0.000000,0.446531,0.000000,0.000000,-0.926129,0.926129,0.000000,0.000000,0.446531
33.062011,-9.820488,-8.223167,0.139010,-1.254149,-0.000000,-0.000000,0.360957,0.000000,0.000000,-0.926203,0.926203,0.000000,0.000000,0.360957
33.300191,-9.733363,-8.444839,0.139016,-1.168176,-0.000000,-0.000000,0.361285,0.000000,0.000000,-0.928706,0.928706,0.000000,0.000000,0.361285
33.530073,-9.635434,-8.652819,0.139013,-1.085123,-0.000000,-0.000000,0.256185,0.000000,0.000000,-0.929633,0.929633,0.000000,0.000000,0.256185
