,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
185,36.942074,7.125050,-0.510434,-0.022063,2.576935,9.915559,0.772992,-1.485872,15.525149
186,37.141761,7.202596,-0.513779,-0.009764,2.600092,9.871045,0.863505,-0.877683,15.525149
187,37.341448,7.280382,-0.514817,-0.000111,2.625798,9.844917,0.928639,-0.302400,15.525149
188,37.541135,7.358286,-0.513949,0.007820,2.653206,9.835992,0.922206,0.195866,15.525149
189,37.740822,7.436253,-0.511533,0.014390,2.680169,9.841718,0.683897,0.462267,15.525149
190,37.940509,7.514110,-0.507799,0.019900,2.699963,9.855098,0.104977,0.391726,15.525149
191,38.140196,7.591631,-0.503035,0.023741,2.702975,9.866338,-0.452009,0.331854,15.525149
192,38.339883,7.668282,-0.497600,0.026280,2.690127,9.875771,-0.989285,0.282135,15.525149
193,38.539570,7.743372,-0.491641,0.029013,2.662369,9.883688,-1.509538,0.240936,15.525149
194,38.739256,7.816305,-0.484984,0.033362,2.620691,9.890340,-2.010119,0.206187,15.525149
195,38.938943,7.886763,-0.477234,0.039565,2.566079,9.895942,-2.479965,0.175889,15.525149
196,39.138630,7.954793,-0.468123,0.045907,2.499468,9.900666,-2.909718,0.148993,15.525149
197,39.338317,8.020546,-0.457844,0.049833,2.421714,9.904647,-3.305342,0.125322,15.525149
198,39.538004,8.083917,-0.447051,0.050211,2.333617,9.907988,-3.690009,0.104821,15.525149
199,39.737691,8.144367,-0.436399,0.049169,2.235989,9.910761,-4.093103,0.086947,15.525149
200,39.937378,8.201048,-0.425779,0.052220,2.129706,9.913019,-4.517236,0.070230,15.525149
201,40.137065,8.253363,-0.413861,0.064492,2.015690,9.914791,-4.913537,0.052694,15.525149
202,40.336752,8.301458,-0.398707,0.085732,1.894829,9.916087,-5.223420,0.033076,15.525149
203,40.536438,8.345954,-0.378887,0.110621,1.767917,9.916891,-5.443716,0.011102,15.525149
204,40.736125,8.387304,-0.354044,0.133719,1.635645,9.917161,-5.621779,-0.013486,15.525149
205,40.935812,8.425492,-0.324679,0.153477,1.498655,9.916832,-5.791657,-0.041500,15.525149
206,41.135499,8.460277,-0.291397,0.171544,1.357588,9.915821,-5.947311,-0.073845,15.525149
207,41.335186,8.491505,-0.254439,0.189341,1.213093,9.914027,-6.074616,-0.111211,15.525149
208,41.534873,8.519131,-0.213837,0.206959,1.065813,9.911331,-6.176760,-0.154408,15.525149
209,41.734560,8.543108,-0.169618,0.225120,0.916381,9.907595,-6.255802,-0.204256,15.525149
210,41.934247,8.563401,-0.121506,0.246093,0.765419,9.902666,-6.291556,-0.260792,15.525149
211,42.133934,8.580045,-0.068739,0.269774,0.613533,9.896371,-6.280948,-0.324286,15.525149
212,42.333620,8.593069,-0.011094,0.290346,0.461321,9.888512,-6.275523,-0.397959,15.525149
213,42.533307,8.602400,0.049495,0.296795,0.309369,9.878876,-6.368934,-0.489736,15.525149
214,42.732994,8.607947,0.107710,0.275609,0.158257,9.867256,-6.601314,-0.606961,15.525149
215,42.932681,8.609839,0.156394,0.223124,0.008487,9.853485,-6.816649,-0.739440,15.525149
216,43.132368,8.608415,0.191678,0.156106,-0.139568,9.837425,-6.782831,-0.860590,15.525149
217,43.332055,8.603842,0.215084,0.101956,-0.285507,9.818909,-6.498663,-0.962321,15.525149
218,43.531742,8.595963,0.231658,0.079085,-0.428871,9.797679,-6.153954,-1.065386,15.525149
219,43.731429,8.584585,0.247441,0.086270,-0.569178,9.773389,-5.859038,-1.188445,15.525149
220,43.931116,8.569707,0.266971,0.110884,-0.705907,9.745655,-5.573154,-1.326872,15.525149
221,44.130802,8.551330,0.292923,0.146327,-0.838534,9.714079,-5.244462,-1.469445,15.525149
222,44.330489,8.529303,0.327912,0.192593,-0.966528,9.678216,-4.969061,-1.643152,15.525149
223,44.530176,8.503890,0.373084,0.237784,-1.089377,9.637593,-4.936211,-1.923056,15.525149
224,44.729863,8.476610,0.422947,0.254576,-1.206673,9.591897,-5.198693,-2.362822,15.525149
225,44.929550,8.449469,0.467050,0.227200,-1.318428,9.541104,-5.566902,-2.910301,15.525149
226,45.129237,8.423199,0.498876,0.163593,-1.425040,9.485368,-5.790044,-3.441111,15.525149
227,45.328924,8.397251,0.517011,0.079307,-1.526834,9.424871,-5.669478,-3.810853,15.525149
228,45.528611,8.370287,0.521951,-0.009718,-1.623872,9.359645,-5.252004,-4.001589,15.525149
229,45.728298,8.341005,0.514300,-0.093015,-1.715967,9.289476,-4.746233,-4.129069,15.525149
230,45.927984,8.308815,0.494277,-0.169101,-1.802804,9.213931,-4.202767,-4.219311,15.525149
231,46.127671,8.273219,0.461802,-0.237327,-1.883961,9.132455,-3.602472,-4.237306,15.525149
232,46.327358,8.233256,0.416610,-0.291755,-1.958887,9.044325,-2.953980,-4.164964,15.525149
233,46.527045,8.187419,0.359388,-0.316823,-2.026830,8.948528,-2.341405,-4.090501,15.525149
234,46.726732,8.134677,0.295934,-0.288732,-2.086869,8.843639,-1.874609,-4.224423,15.525149
235,46.926419,8.076915,0.241231,-0.202018,-2.138127,8.728130,-1.541075,-4.665393,15.525149
236,47.126106,8.018101,0.208811,-0.096540,-2.180105,8.601045,-1.247610,-5.303063,15.525149
237,47.325793,7.960467,0.197221,-0.021286,-2.212841,8.461898,-0.936824,-5.983496,15.525149
238,47.525480,7.904137,0.196844,0.011327,-2.236562,8.310394,-0.599299,-6.615471,15.525149
239,47.725166,7.848439,0.199801,0.016040,-2.251437,8.146190,-0.245675,-7.164879,15.525149
240,47.924853,7.792659,0.202429,0.010662,-2.257516,7.968919,0.111919,-7.642847,15.525149
241,48.124540,7.736497,0.203867,0.004376,-2.254730,7.778665,0.470053,-8.093338,15.525149
242,48.324227,7.680069,0.204157,-0.001356,-2.242935,7.575586,0.830058,-8.534066,15.525149
243,48.523914,7.623629,0.203330,-0.007277,-2.221950,7.359828,1.193188,-8.963509,15.525149
244,48.723601,7.567425,0.201299,-0.013856,-2.191560,7.131537,1.560520,-9.380308,15.525149
245,48.923288,7.511707,0.197909,-0.021376,-2.151520,6.890854,1.932823,-9.782226,15.525149
